Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,9894972500,Stroke care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,09/30/2015
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,9894972500,Stroke care,STK_6,Discharged on Statin Medication,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,9894972500,Stroke care,STK_8,Stroke Education,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,9894972500,Blood clot prevention and treatment,VTE_1,Venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,9894972500,Blood clot prevention and treatment,VTE_2,ICU venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,9894972500,Blood clot prevention and treatment,VTE_3,Anticoagulation overlap therapy,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,9894972500,Blood clot prevention and treatment,VTE_5,Warfarin therapy discharge instructions,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,9894972500,Blood clot prevention and treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Emergency Department (ED) Measures,ED_1b,Median time from ED arrival to ED departure for admitted ED patients,271,579,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Emergency Department (ED) Measures,ED_2b,Admit Decision Time to ED Departure Time for Admitted Patients,210,563,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Preventative Care Measures,IMM_2,Immunization for influenza,79,593,Submitted data based on sample cases following specific rules for selection; data submitted does not cover the entire evaluation period or there was no data to submit during part of the evaluation period.,10/01/2014,03/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Acute Myocardial Infarction (AMI),OP_1,Median Time to Fibrinolysis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Emergency Department (ED) Measures,OP_18b,Median time from ED arrival to ED departure for discharged ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Acute Myocardial Infarction (AMI),OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Emergency Department (ED) Measures,OP_20,Door to diagnostic eval,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Emergency Department (ED) Measures,OP_21,Median time to pain med,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Emergency Department (ED) Measures,OP_23,Head CT results,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Acute Myocardial Infarction (AMI),OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Acute Myocardial Infarction (AMI),OP_4,Aspirin at Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Acute Myocardial Infarction (AMI),OP_5,Median Time to ECG,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Stroke care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,92,88,,01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Stroke care,STK_10,Assessed for Rehabilitation,91,69,,01/01/2015,09/30/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Stroke care,STK_2,Discharged on Antithrombotic Therapy,100,68,,01/01/2015,09/30/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Stroke care,STK_3,Anticoagulation Therapy for Atrial Fibrillation/Flutter,Not Available,6,The number of cases/patients is too few to report for scoring,01/01/2015,09/30/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Stroke care,STK_4,Thrombolytic Therapy,Not Available,7,The number of cases/patients is too few to report for scoring,01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Stroke care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,95,66,,01/01/2015,09/30/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Stroke care,STK_6,Discharged on Statin Medication,100,76,,01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Stroke care,STK_8,Stroke Education,47,64,,01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Blood clot prevention and treatment,VTE_1,Venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Blood clot prevention and treatment,VTE_2,ICU venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Blood clot prevention and treatment,VTE_3,Anticoagulation overlap therapy,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Blood clot prevention and treatment,VTE_5,Warfarin therapy discharge instructions,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Blood clot prevention and treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Emergency Department (ED) Measures,ED_1b,Median time from ED arrival to ED departure for admitted ED patients,282,239,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Emergency Department (ED) Measures,ED_2b,Admit Decision Time to ED Departure Time for Admitted Patients,81,239,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Preventative Care Measures,IMM_2,Immunization for influenza,70,299,Submitted data based on sample cases following specific rules for selection; data submitted does not cover the entire evaluation period or there was no data to submit during part of the evaluation period.,10/01/2014,03/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Acute Myocardial Infarction (AMI),OP_1,Median Time to Fibrinolysis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Emergency Department (ED) Measures,OP_18b,Median time from ED arrival to ED departure for discharged ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Acute Myocardial Infarction (AMI),OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Emergency Department (ED) Measures,OP_20,Door to diagnostic eval,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Emergency Department (ED) Measures,OP_21,Median time to pain med,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Emergency Department (ED) Measures,OP_23,Head CT results,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Acute Myocardial Infarction (AMI),OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Acute Myocardial Infarction (AMI),OP_4,Aspirin at Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Acute Myocardial Infarction (AMI),OP_5,Median Time to ECG,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Stroke care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,80,15,,01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Stroke care,STK_10,Assessed for Rehabilitation,91,11,,01/01/2015,09/30/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Stroke care,STK_2,Discharged on Antithrombotic Therapy,100,11,,01/01/2015,09/30/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Stroke care,STK_3,Anticoagulation Therapy for Atrial Fibrillation/Flutter,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,09/30/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Stroke care,STK_4,Thrombolytic Therapy,Not Available,1,The number of cases/patients is too few to report for scoring,01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Stroke care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,Not Available,10,The number of cases/patients is too few to report for scoring,01/01/2015,09/30/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Stroke care,STK_6,Discharged on Statin Medication,100,13,,01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Stroke care,STK_8,Stroke Education,0,14,,01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Blood clot prevention and treatment,VTE_1,Venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Blood clot prevention and treatment,VTE_2,ICU venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Blood clot prevention and treatment,VTE_3,Anticoagulation overlap therapy,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Blood clot prevention and treatment,VTE_5,Warfarin therapy discharge instructions,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Blood clot prevention and treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Emergency Department (ED) Measures,ED_1b,Median time from ED arrival to ED departure for admitted ED patients,238,597,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Emergency Department (ED) Measures,ED_2b,Admit Decision Time to ED Departure Time for Admitted Patients,185,593,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Preventative Care Measures,IMM_2,Immunization for influenza,89,597,Submitted data based on sample cases following specific rules for selection; data submitted does not cover the entire evaluation period or there was no data to submit during part of the evaluation period.,10/01/2014,03/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Acute Myocardial Infarction (AMI),OP_1,Median Time to Fibrinolysis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Emergency Department (ED) Measures,OP_18b,Median time from ED arrival to ED departure for discharged ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Acute Myocardial Infarction (AMI),OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Emergency Department (ED) Measures,OP_20,Door to diagnostic eval,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Emergency Department (ED) Measures,OP_21,Median time to pain med,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Emergency Department (ED) Measures,OP_23,Head CT results,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Acute Myocardial Infarction (AMI),OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Acute Myocardial Infarction (AMI),OP_4,Aspirin at Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Acute Myocardial Infarction (AMI),OP_5,Median Time to ECG,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Stroke care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,91,66,,01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Stroke care,STK_10,Assessed for Rehabilitation,90,62,,01/01/2015,09/30/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Stroke care,STK_2,Discharged on Antithrombotic Therapy,100,53,,01/01/2015,09/30/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Stroke care,STK_3,Anticoagulation Therapy for Atrial Fibrillation/Flutter,Not Available,6,The number of cases/patients is too few to report for scoring,01/01/2015,09/30/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Stroke care,STK_4,Thrombolytic Therapy,Not Available,4,The number of cases/patients is too few to report for scoring,01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Stroke care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,100,41,,01/01/2015,09/30/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Stroke care,STK_6,Discharged on Statin Medication,98,59,,01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Stroke care,STK_8,Stroke Education,10,59,,01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Blood clot prevention and treatment,VTE_1,Venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Blood clot prevention and treatment,VTE_2,ICU venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Blood clot prevention and treatment,VTE_3,Anticoagulation overlap therapy,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Blood clot prevention and treatment,VTE_5,Warfarin therapy discharge instructions,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Blood clot prevention and treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Emergency Department (ED) Measures,ED_1b,Median time from ED arrival to ED departure for admitted ED patients,198,55,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Emergency Department (ED) Measures,ED_2b,Admit Decision Time to ED Departure Time for Admitted Patients,45,55,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Preventative Care Measures,IMM_2,Immunization for influenza,69,277,Data submitted were based on a sample of cases/patients. following specific rules for selection.,10/01/2014,03/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Acute Myocardial Infarction (AMI),OP_1,Median Time to Fibrinolysis,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Emergency Department (ED) Measures,OP_18b,Median time from ED arrival to ED departure for discharged ED patients,102,70,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Acute Myocardial Infarction (AMI),OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Emergency Department (ED) Measures,OP_20,Door to diagnostic eval,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Emergency Department (ED) Measures,OP_21,Median time to pain med,Not Available,1,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Emergency Department (ED) Measures,OP_23,Head CT results,Not Available,1,The number of cases/patients is too few to report for scoring,01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Acute Myocardial Infarction (AMI),OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Acute Myocardial Infarction (AMI),OP_4,Aspirin at Arrival,94,17,,01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Acute Myocardial Infarction (AMI),OP_5,Median Time to ECG,8,18,,01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Stroke care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,Not Available,10,The number of cases/patients is too few to report for scoring,01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Stroke care,STK_10,Assessed for Rehabilitation,Not Available,7,The number of cases/patients is too few to report for scoring,01/01/2015,09/30/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Stroke care,STK_2,Discharged on Antithrombotic Therapy,Not Available,7,The number of cases/patients is too few to report for scoring,01/01/2015,09/30/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Stroke care,STK_3,Anticoagulation Therapy for Atrial Fibrillation/Flutter,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,09/30/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Stroke care,STK_4,Thrombolytic Therapy,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Stroke care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,Not Available,6,The number of cases/patients is too few to report for scoring,01/01/2015,09/30/2015
