Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Inpatient Psychiatric Facility Measures,HBIPS-3_65_Over,Hours of seclusion,0,2091,,01/01/2014,12/31/2014
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Inpatient Psychiatric Facility Measures,HBIPS-4_Overall,Patients discharged on multiple antipsychotic medications,Not Available,140,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Inpatient Psychiatric Facility Measures,HBIPS-4_18-64,Patients discharged on multiple antipsychotic medications,Not Available,75,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Inpatient Psychiatric Facility Measures,HBIPS-4_65_Over,Patients discharged on multiple antipsychotic medications,Not Available,65,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Inpatient Psychiatric Facility Measures,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,4,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Inpatient Psychiatric Facility Measures,HBIPS-5_18-64,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,1,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Inpatient Psychiatric Facility Measures,HBIPS-5_65_Over,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,3,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Inpatient Psychiatric Facility Measures,HBIPS-6_Overall,Post-discharge continuing care plan created,89,340,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Inpatient Psychiatric Facility Measures,HBIPS-6_18-64,Post-discharge continuing care plan created,89,202,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Inpatient Psychiatric Facility Measures,HBIPS-6_65_Over,Post-discharge continuing care plan created,89,138,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Inpatient Psychiatric Facility Measures,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,89,340,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Inpatient Psychiatric Facility Measures,HBIPS-7_18-64,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,89,202,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Inpatient Psychiatric Facility Measures,HBIPS-7_65_Over,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,89,138,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,3125698387,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,98,620,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-2_Overall,Hours of physical-restraint use,0.95,4793,,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-2_18-64,Hours of physical-restraint use,1.07,2913,,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-2_65_Over,Hours of physical-restraint use,0.77,1880,,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-3_Overall,Hours of seclusion,0,4793,,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-3_18-64,Hours of seclusion,0,2913,,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-3_65_Over,Hours of seclusion,0,1880,,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-4_Overall,Patients discharged on multiple antipsychotic medications,Not Available,54,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-4_18-64,Patients discharged on multiple antipsychotic medications,Not Available,28,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-4_65_Over,Patients discharged on multiple antipsychotic medications,Not Available,26,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,2,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-5_18-64,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-5_65_Over,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,2,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-6_Overall,Post-discharge continuing care plan created,100,253,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-6_18-64,Post-discharge continuing care plan created,100,182,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-6_65_Over,Post-discharge continuing care plan created,100,70,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,97,253,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-7_18-64,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,96,182,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,HBIPS-7_65_Over,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,99,70,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,8476881900,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,32,281,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-2_Overall,Hours of physical-restraint use,0.15,8101,,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-2_18-64,Hours of physical-restraint use,0.21,5658,,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-2_65_Over,Hours of physical-restraint use,0.02,2443,,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-3_Overall,Hours of seclusion,0,8101,,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-3_18-64,Hours of seclusion,0,5658,,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-3_65_Over,Hours of seclusion,0,2443,,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-4_Overall,Patients discharged on multiple antipsychotic medications,Not Available,126,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-4_18-64,Patients discharged on multiple antipsychotic medications,Not Available,71,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-4_65_Over,Patients discharged on multiple antipsychotic medications,Not Available,55,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,5,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-5_18-64,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,2,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-5_65_Over,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,3,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-6_Overall,Post-discharge continuing care plan created,79,326,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-6_18-64,Post-discharge continuing care plan created,80,188,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-6_65_Over,Post-discharge continuing care plan created,78,138,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,79,326,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-7_18-64,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,80,188,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,HBIPS-7_65_Over,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,78,138,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,96,653,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-2_Overall,Hours of physical-restraint use,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-2_18-64,Hours of physical-restraint use,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-2_65_Over,Hours of physical-restraint use,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-3_Overall,Hours of seclusion,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-3_18-64,Hours of seclusion,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-3_65_Over,Hours of seclusion,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-4_Overall,Patients discharged on multiple antipsychotic medications,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-4_18-64,Patients discharged on multiple antipsychotic medications,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-4_65_Over,Patients discharged on multiple antipsychotic medications,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-5_18-64,Patients discharged on multiple antipsychotic medications with appropriate justification,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-5_65_Over,Patients discharged on multiple antipsychotic medications with appropriate justification,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-6_Overall,Post-discharge continuing care plan created,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-6_18-64,Post-discharge continuing care plan created,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-6_65_Over,Post-discharge continuing care plan created,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-7_18-64,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,HBIPS-7_65_Over,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2014,12/31/2014
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,9067743300,Inpatient Psychiatric Facility Measures,SUB-1,Alcohol Use Screening,97,277,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-2_Overall,Hours of physical-restraint use,0,3483,,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-2_18-64,Hours of physical-restraint use,0,2280,,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-2_65_Over,Hours of physical-restraint use,0,1203,,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-3_Overall,Hours of seclusion,0.51,3483,,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-3_18-64,Hours of seclusion,0.61,2280,,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-3_65_Over,Hours of seclusion,0.33,1203,,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-4_Overall,Patients discharged on multiple antipsychotic medications,14,105,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-4_18-64,Patients discharged on multiple antipsychotic medications,Not Available,58,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-4_65_Over,Patients discharged on multiple antipsychotic medications,Not Available,47,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,11,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-5_18-64,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,6,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-5_65_Over,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,5,The number of cases/patients is too few to report for scoring; submitted data based on sample cases/patients following specific rules for selection.,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-6_Overall,Post-discharge continuing care plan created,18,312,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-6_18-64,Post-discharge continuing care plan created,19,186,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-6_65_Over,Post-discharge continuing care plan created,16,126,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,18,312,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-7_18-64,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,19,186,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,6082561901,Inpatient Psychiatric Facility Measures,HBIPS-7_65_Over,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,15,126,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2014,12/31/2014
