,State,Hospital Name,1,2,Average1,Average2,Difference1,Difference2,Rating
2090,MI,MARLETTE REGIONAL HOSPITAL,13.470928,6.29475,13.63979851,6.259015588,-0.168870511,0.035734412,0.6686209597
2091,MI,MCKENZIE HEALTH SYSTEM,14.026844,6.29475,13.63979851,6.259015588,0.387045489,0.035734412,-1.9441842403
2092,MI,MCLAREN - NORTHERN MICHIGAN,12.975441,4.6783828,13.63979851,6.259015588,-0.664357511,-1.580632788,8.6546950597
2093,MI,MCLAREN BAY REGION,14.222213,5.82778005,13.63979851,6.259015588,0.582414489,-0.431235538,-1.2280237153
2094,MI,MCLAREN CENTRAL MICHIGAN,13.591502,6.3270214,13.63979851,6.259015588,-0.048296511,0.068005812,-0.0110267403
2095,MI,MCLAREN FLINT,13.848167,6.1148507,13.63979851,6.259015588,0.208368489,-0.144164888,-0.4747547903
2096,MI,MCLAREN GREATER LANSING,14.100394,5.1039095,13.63979851,6.259015588,0.460595489,-1.155106088,1.8780725097
2097,MI,MCLAREN LAPEER REGION,13.741359,5.6285601,13.63979851,6.259015588,0.101560489,-0.630455488,1.7292599097
2098,MI,MCLAREN MACOMB,13.85535,5.4912893,13.63979851,6.259015588,0.215551489,-0.767726288,1.6739500097
2099,MI,MCLAREN OAKLAND,13.773605,6.58062195,13.63979851,6.259015588,0.133806489,0.321606362,-1.7545127653
2100,MI,MCLAREN PORT HURON,14.987974,6.1095,13.63979851,6.259015588,1.348175489,-0.149515588,-5.8131202403
2101,MI,MEMORIAL HEALTHCARE,15.019471,6.96350235,13.63979851,6.259015588,1.379672489,0.704486762,-8.9501643653
2102,MI,MERCY HEALTH LAKESHORE CAMPUS,14.142891,6.29475,13.63979851,6.259015588,0.503092489,0.035734412,-2.4896051403
2103,MI,MERCY HEALTH MUSKEGON,14.421487,5.73275,13.63979851,6.259015588,0.781688489,-0.526265588,-1.8320063403
2104,MI,METRO HEALTH HOSPITAL,14.2823,5.4655822,13.63979851,6.259015588,0.642501489,-0.793433388,-0.2427401403
2105,MI,MIDMICHIGAN MEDICAL CENTER - ALPENA,14.416548,5.8825739,13.63979851,6.259015588,0.776749489,-0.376441688,-2.3331766903
2106,MI,MIDMICHIGAN MEDICAL CENTER-CLARE,14.647464,6.2346536,13.63979851,6.259015588,1.007665489,-0.024361988,-4.6507608403
2107,MI,MIDMICHIGAN MEDICAL CENTER-GLADWIN,13.631263,6.29475,13.63979851,6.259015588,-0.008535511,0.035734412,-0.0849535403
2108,MI,MIDMICHIGAN MEDICAL CENTER-GRATIOT,14.553882,6.23444815,13.63979851,6.259015588,0.914083489,-0.024567438,-4.2102063653
2109,MI,MIDMICHIGAN MEDICAL CENTER-MIDLAND,14.532487,6.0109466,13.63979851,6.259015588,0.892688489,-0.248068988,-3.3273944403
2110,MI,MUNISING MEMORIAL HOSPITAL,14.025294,6.29475,13.63979851,6.259015588,0.385495489,0.035734412,-1.9368992403
2111,MI,MUNSON HEALTHCARE CADILLAC HOSPITAL,12.882841,6.03405985,13.63979851,6.259015588,-0.756957511,-0.224955738,4.3450453847
2112,MI,MUNSON HEALTHCARE CHARLEVOIX HOSPITAL,15.113964,6.29475,13.63979851,6.259015588,1.474165489,0.035734412,-7.0536482403
2113,MI,MUNSON HEALTHCARE GRAYLING HOSPITAL,13.419723,6.33325,13.63979851,6.259015588,-0.220075511,0.074234412,0.7745344597
2114,MI,MUNSON HEALTHCARE MANISTEE HOSPITAL,14.037815,6.13025,13.63979851,6.259015588,0.398016489,-0.128765588,-1.4199979403
2115,MI,MUNSON MEDICAL CENTER,12.822896,5.53116045,13.63979851,6.259015588,-0.816902511,-0.727855138,6.3869347847
2116,MI,NORTH OTTAWA COMMUNITY HEALTH SYSTEM,13.985132,6.19319645,13.63979851,6.259015588,0.345333489,-0.065819138,-1.3927004153
2117,MI,OAKLAND REGIONAL HOSPITAL,13.748739,6.29475,13.63979851,6.259015588,0.108940489,0.035734412,-0.6370907403
2118,MI,OAKLAWN HOSPITAL,12.777865,6.132287,13.63979851,6.259015588,-0.861933511,-0.126728588,4.4946375597
2119,MI,OTSEGO MEMORIAL HOSPITAL,14.665133,6.2731053,13.63979851,6.259015588,1.025334489,0.014089712,-4.8683860903
2120,MI,PAUL OLIVER MEMORIAL HOSPITAL,13.748739,6.29475,13.63979851,6.259015588,0.108940489,0.035734412,-0.6370907403
2121,MI,PONTIAC GENERAL HOSPITAL,13.748739,6.27725,13.63979851,6.259015588,0.108940489,0.018234412,-0.5758407403
2122,MI,PROMEDICA BIXBY HOSPITAL,14.265235,6.18275,13.63979851,6.259015588,0.625436489,-0.076265588,-2.6726219403
2123,MI,PROMEDICA HERRICK HOSPITAL,13.709521,6.29475,13.63979851,6.259015588,0.069722489,0.035734412,-0.4527661403
2124,MI,PROMEDICA MONROE REGIONAL HOSPITAL,12.834002,6.49912025,13.63979851,6.259015588,-0.805796511,0.240104662,2.9468772847
2125,MI,PROVIDENCE - PROVIDENCE PARK HOSPITAL,11.053917,5.87075,13.63979851,6.259015588,-2.585881511,-0.388265588,13.5125726597
2126,MI,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,13.416838,6.11351545,13.63979851,6.259015588,-0.222960511,-0.145500138,1.5571648847
2127,MI,SAINT MARY'S HEALTH CARE,14.605028,5.73575,13.63979851,6.259015588,0.965229489,-0.523265588,-2.7051490403
2128,MI,SAINT MARY'S STANDISH COMMUNITY HOSPITAL,13.504688,6.29475,13.63979851,6.259015588,-0.135110511,0.035734412,0.5099489597
2129,MI,SCHEURER HOSPITAL,13.414842,6.29475,13.63979851,6.259015588,-0.224956511,0.035734412,0.9322251597
2130,MI,SCHOOLCRAFT MEMORIAL HOSPITAL,14.338246,6.29475,13.63979851,6.259015588,0.698447489,0.035734412,-3.4077736403
2131,MI,SHERIDAN COMMUNITY HOSPITAL,13.61968,6.29475,13.63979851,6.259015588,-0.020118511,0.035734412,-0.0305134403
2132,MI,SINAI-GRACE HOSPITAL,11.25793,7.8608651,13.63979851,6.259015588,-2.381868511,1.601849512,5.5883087097
2133,MI,SOUTHEAST MICHIGAN SURGICAL HOSPITAL,13.748739,6.27025,13.63979851,6.259015588,0.108940489,0.011234412,-0.5513407403
2134,MI,SPARROW CARSON HOSPITAL,14.61497,6.4239203,13.63979851,6.259015588,0.975171489,0.164904712,-5.1604724903
2135,MI,SPARROW CLINTON HOSPITAL,14.186931,6.29475,13.63979851,6.259015588,0.547132489,0.035734412,-2.6965931403
2136,MI,SPARROW IONIA HOSPITAL,13.848781,6.29475,13.63979851,6.259015588,0.208982489,0.035734412,-1.1072881403
2137,MI,SPECTRUM HEALTH - BUTTERWORTH CAMPUS,14.050518,5.07825,13.63979851,6.259015588,0.410719489,-1.180765588,2.2022979597
2138,MI,SPECTRUM HEALTH BIG RAPIDS HOSPITAL,13.220026,6.146112,13.63979851,6.259015588,-0.419772511,-0.112903588,2.3680933597
2139,MI,SPECTRUM HEALTH GERBER MEMORIAL,12.836519,6.29475,13.63979851,6.259015588,-0.803279511,0.035734412,3.6503432597
2140,MI,SPECTRUM HEALTH KELSEY HOSPITAL,13.561283,6.29475,13.63979851,6.259015588,-0.078515511,0.035734412,0.2439524597
2141,MI,SPECTRUM HEALTH LUDINGTON HOSPITAL,14.193418,6.2784939,13.63979851,6.259015588,0.553619489,0.019478312,-2.6701856903
2142,MI,SPECTRUM HEALTH PENNOCK,13.26291,6.82325,13.63979851,6.259015588,-0.376888511,0.564234412,-0.2034444403
2143,MI,SPECTRUM HEALTH REED CITY HOSPITAL,13.969997,6.29475,13.63979851,6.259015588,0.330198489,0.035734412,-1.6770033403
2144,MI,SPECTRUM HEALTH UNITED HOSPITAL,12.963141,6.39625,13.63979851,6.259015588,-0.676657511,0.137234412,2.6999698597
2145,MI,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,13.369429,6.167147,13.63979851,6.259015588,-0.270369511,-0.091868588,1.5922767597
2146,MI,ST FRANCIS HOSPITAL,14.435553,5.9732785,13.63979851,6.259015588,0.795754489,-0.285737088,-2.7399662903
2147,MI,ST JOHN HOSPITAL AND MEDICAL CENTER,14.179228,6.19526935,13.63979851,6.259015588,0.539429489,-0.063746238,-2.3122067653
2148,MI,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,13.339337,6.82408355,13.63979851,6.259015588,-0.300461511,0.565067962,-0.5655687653
2149,MI,ST JOHN RIVER DISTRICT HOSPITAL,14.308161,6.20303985,13.63979851,6.259015588,0.668362489,-0.055975738,-2.9453886153
2150,MI,ST JOSEPH MERCY CHELSEA,13.51045,6.0722732,13.63979851,6.259015588,-0.129348511,-0.186742388,1.2615363597
2151,MI,ST JOSEPH MERCY HOSPITAL,12.527588,6.6792088,13.63979851,6.259015588,-1.112210511,0.420193212,3.7567131597
2152,MI,ST JOSEPH MERCY OAKLAND,13.317641,6.6541222,13.63979851,6.259015588,-0.322157511,0.395106612,0.1312671597
2153,MI,ST MARY MERCY HOSPITAL,12.953341,6.4932371,13.63979851,6.259015588,-0.686457511,0.234221512,2.4065750097
2154,MI,ST MARY'S OF MICHIGAN MEDICAL CENTER,14.251431,7.27940375,13.63979851,6.259015588,0.611632489,1.020388162,-6.4460312653
2155,MI,STRAITH HOSPITAL FOR SPECIAL SURGERY,13.748739,6.29475,13.63979851,6.259015588,0.108940489,0.035734412,-0.6370907403
2156,MI,STURGIS HOSPITAL,14.689614,6.18742705,13.63979851,6.259015588,1.049815489,-0.071588538,-4.6835729153
2157,MI,TAWAS ST JOSEPH HOSPITAL,14.04276,6.32689365,13.63979851,6.259015588,0.402961489,0.067878062,-2.1314922153
2158,MI,THREE RIVERS HEALTH,14.272898,6.240353,13.63979851,6.259015588,0.633099489,-0.018662588,-2.9102485403
2159,MI,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,12.844899,4.48926165,13.63979851,6.259015588,-0.794899511,-1.769753938,9.9301664847
2160,MI,UP HEALTH SYSTEM - MARQUETTE,14.790877,5.5205,13.63979851,6.259015588,1.151078489,-0.738515588,-2.8252643403
2161,MI,UP HEALTH SYSTEM PORTAGE,15.810539,6.41077395,13.63979851,6.259015588,2.170740489,0.151758362,-10.7336345653
2162,MI,WEST BRANCH REGIONAL MEDICAL CENTER,14.200774,6.17950095,13.63979851,6.259015588,0.560975489,-0.079514638,-2.3582835653
2163,MN,ABBOTT NORTHWESTERN HOSPITAL,12.707484,6.2312014,13.64140637,6.263042195,-0.933922366,-0.031840795,4.5008779027
2164,MN,APPLETON MUNICIPAL HOSPITAL,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2165,MN,AVERA MARSHALL REGIONAL MEDICAL CTR,13.880898,6.29475,13.64140637,6.263042195,0.239491634,0.031707805,-1.2365879973
2166,MN,AVERA TYLER HOSPITAL,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2167,MN,BIGFORK VALLEY HOSPITAL,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2168,MN,BUFFALO HOSPITAL,13.302362,6.2118868,13.64140637,6.263042195,-0.339044366,-0.051155395,1.7725524027
2169,MN,CAMBRIDGE MEDICAL CENTER,13.346197,6.4771336,13.64140637,6.263042195,-0.295209366,0.214091405,0.6381641027
2170,MN,CASS LAKE INDIAN HEALTH SERVICES HOSPITAL,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2171,MN,CENTRA CARE HEALTH PAYNESVILLE,13.638117,6.29475,13.64140637,6.263042195,-0.003289366,0.031707805,-0.0955172973
2172,MN,CENTRACARE HEALTH - MONTICELLO,13.668179,6.29475,13.64140637,6.263042195,0.026772634,0.031707805,-0.2368086973
2173,MN,CENTRACARE HEALTH SYSTEM - LONG PRAIRIE,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2174,MN,CENTRACARE HEALTH SYSTEM - MELROSE HOSPITAL,13.582806,6.29475,13.64140637,6.263042195,-0.058600366,0.031707805,0.1644444027
2175,MN,CENTRACARE HEALTH SYSTEM - SAUK CENTRE,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2176,MN,CHILDREN'S HOSPITALS & CLINICS OF MN,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2177,MN,CHIPPEWA COUNTY HOSPITAL,14.148316,6.29475,13.64140637,6.263042195,0.506909634,0.031707805,-2.4934525973
2178,MN,COMMUNITY MEMORIAL HOSPITAL,14.233554,6.29475,13.64140637,6.263042195,0.592147634,0.031707805,-2.8940711973
2179,MN,COOK HOSPITAL,13.472184,6.29475,13.64140637,6.263042195,-0.169222366,0.031707805,0.6843678027
2180,MN,CUYUNA REGIONAL MEDICAL CENTER,14.138871,6.29475,13.64140637,6.263042195,0.497464634,0.031707805,-2.4490610973
2181,MN,DEER RIVER HEALTHCARE CENTER,13.656554,6.29475,13.64140637,6.263042195,0.015147634,0.031707805,-0.1821711973
2182,MN,DISTRICT ONE HOSPITAL,13.303137,6.2417733,13.64140637,6.263042195,-0.338269366,-0.021268895,1.6643071527
2183,MN,DOUGLAS COUNTY HOSPITAL,13.559882,6.13195905,13.64140637,6.263042195,-0.081524366,-0.131083145,0.8419555277
2184,MN,ELY BLOOMENSON COMMUNITY HOSPITAL,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2185,MN,ESSENTIA HEALTH ADA,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2186,MN,ESSENTIA HEALTH DULUTH,13.840924,6.1547619,13.64140637,6.263042195,0.199517634,-0.108280295,-0.5587518473
2187,MN,ESSENTIA HEALTH FOSSTON,13.61968,6.29475,13.64140637,6.263042195,-0.021726366,0.031707805,-0.0088633973
2188,MN,ESSENTIA HEALTH HOLY TRINITY HOSPITAL,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2189,MN,ESSENTIA HEALTH NORTHERN PINES MEDICAL CENTER,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2190,MN,ESSENTIA HEALTH SANDSTONE,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2191,MN,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,12.337521,6.16901635,13.64140637,6.263042195,-1.303885366,-0.094025845,6.4573516777
2192,MN,ESSENTIA HEALTH ST MARYS - DETROIT LAKES,13.297726,6.1723354,13.64140637,6.263042195,-0.343680366,-0.090706795,1.9327715027
2193,MN,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,13.896168,6.39652485,13.64140637,6.263042195,0.254761634,0.133482655,-1.6645689723
2194,MN,ESSENTIA HEALTH VIRGINIA,13.868339,6.20329045,13.64140637,6.263042195,0.226932634,-0.059751745,-0.8574522723
2195,MN,FAIRVIEW LAKES MEDICAL CENTER,13.261646,6.15825,13.64140637,6.263042195,-0.379760366,-0.104792195,2.1516464027
2196,MN,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,13.932902,6.1845763,13.64140637,6.263042195,0.291495634,-0.078465895,-1.0953988473
2197,MN,FAIRVIEW RIDGES HOSPITAL,13.277512,6.38479835,13.64140637,6.263042195,-0.363894366,0.121756155,1.2841569777
2198,MN,FAIRVIEW SOUTHDALE HOSPITAL,13.655335,5.67491365,13.64140637,6.263042195,0.013928634,-0.588128545,1.9929853277
2199,MN,FIRSTLIGHT HEALTH SYSTEM,13.692947,6.29475,13.64140637,6.263042195,0.051540634,0.031707805,-0.3532182973
2200,MN,GILLETTE CHILDRENS SPECIALTY HOSPITAL,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2201,MN,GLACIAL RIDGE HOSPITAL,14.278925,6.29475,13.64140637,6.263042195,0.637518634,0.031707805,-3.1073148973
2202,MN,GLENCOE REGIONAL HEALTH SERVICES,13.426785,6.29475,13.64140637,6.263042195,-0.214621366,0.031707805,0.8977431027
2203,MN,GRAND ITASCA CLINIC AND HOSPITAL,14.198962,6.23441665,13.64140637,6.263042195,0.557555634,-0.028625545,-2.5203220723
2204,MN,HEALTHEAST ST JOHN'S HOSPITAL,12.811316,6.3144944,13.64140637,6.263042195,-0.830090366,0.051452205,3.7213420027
2205,MN,HEALTHEAST WOODWINDS HOSPITAL,12.848621,6.4855329,13.64140637,6.263042195,-0.792785366,0.222490705,2.9473737527
2206,MN,HENDRICKS COMMUNITY HOSPITAL,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2207,MN,HENNEPIN COUNTY MEDICAL CENTER 1,13.167967,6.46529385,13.64140637,6.263042195,-0.473439366,0.202251655,1.5172842277
2208,MN,HUTCHINSON HEALTH,13.233264,6.19960775,13.64140637,6.263042195,-0.408142366,-0.063434445,2.1402896777
2209,MN,JOHNSON MEMORIAL HOSPITAL,13.748739,6.6068296,13.64140637,6.263042195,0.107332634,0.343787405,-1.7077192973
2210,MN,KITTSON MEMORIAL HOSPITAL,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2211,MN,LAKE REGION HEALTHCARE CORPORATION,14.733156,6.1126737,13.64140637,6.263042195,1.091749634,-0.150368495,-4.6049335473
2212,MN,LAKE VIEW MEMORIAL HOSPITAL,13.785613,6.29475,13.64140637,6.263042195,0.144206634,0.031707805,-0.7887484973
2213,MN,LAKEVIEW MEMORIAL HOSPITAL,13.333671,6.12947965,13.64140637,6.263042195,-0.307735366,-0.133562545,1.9138251277
2214,MN,LAKEWOOD HEALTH CENTER,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2215,MN,LAKEWOOD HEALTH SYSTEM,13.674991,6.29475,13.64140637,6.263042195,0.033584634,0.031707805,-0.2688250973
2216,MN,LIFECARE MEDICAL CENTER,13.509058,6.29475,13.64140637,6.263042195,-0.132348366,0.031707805,0.5110600027
2217,MN,MADELIA COMMUNITY HOSPITAL,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2218,MN,MADISON HOSPITAL,13.61968,6.29475,13.64140637,6.263042195,-0.021726366,0.031707805,-0.0088633973
2219,MN,MAHNOMEN HEALTH CENTER,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2220,MN,MAPLE GROVE HOSPITAL,12.932819,6.057261,13.64140637,6.263042195,-0.708587366,-0.205781195,4.0505948027
2221,MN,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA,13.397522,6.06025,13.64140637,6.263042195,-0.243884366,-0.202792195,1.8560292027
2222,MN,MAYO CLINIC HEALTH SYSTEM - CANNON FALLS,13.674991,6.29475,13.64140637,6.263042195,0.033584634,0.031707805,-0.2688250973
2223,MN,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,14.313299,6.1974465,13.64140637,6.263042195,0.671892634,-0.065595695,-2.9283104473
2224,MN,MAYO CLINIC HEALTH SYSTEM - LAKE CITY,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2225,MN,MAYO CLINIC HEALTH SYSTEM - MANKATO,12.742504,6.69081405,13.64140637,6.263042195,-0.898902366,0.427771855,2.7276396277
2226,MN,MAYO CLINIC HEALTH SYSTEM - NEW PRAGUE,13.655779,6.29475,13.64140637,6.263042195,0.014372634,0.031707805,-0.1785286973
2227,MN,MAYO CLINIC HEALTH SYSTEM - SPRINGFIELD,13.416873,6.29475,13.64140637,6.263042195,-0.224533366,0.031707805,0.9443295027
2228,MN,MAYO CLINIC HEALTH SYSTEM - ST JAMES,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2229,MN,MAYO CLINIC HEALTH SYSTEM - WASECA,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2230,MN,MAYO CLINIC HEALTH SYSTEM IN RED WING,13.863458,6.40681615,13.64140637,6.263042195,0.222051634,0.143773955,-1.5468515223
2231,MN,MAYO CLINIC HOSPITAL ROCHESTER,12.463823,4.51408585,13.64140637,6.263042195,-1.177583366,-1.748956345,11.6559890277
2232,MN,MEEKER MEMORIAL HOSPITAL,13.969983,6.29475,13.64140637,6.263042195,0.328576634,0.031707805,-1.6552874973
2233,MN,MERCY HOSPITAL,12.664306,6.016,13.64140637,6.263042195,-0.977100366,-0.247042195,5.4570194027
2234,MN,MERCY HOSPITAL,13.914672,6.29475,13.64140637,6.263042195,0.273265634,0.031707805,-1.3953257973
2235,MN,MILLE LACS HEALTH SYSTEM,13.578156,6.29475,13.64140637,6.263042195,-0.063250366,0.031707805,0.1862994027
2236,MN,MINNESOTA VALLEY HEALTH CENTER  INC,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2237,MN,MUNICIPAL HOSPITAL AND GRANITE MANOR,13.580775,6.29475,13.64140637,6.263042195,-0.060631366,0.031707805,0.1739901027
2238,MN,MURRAY COUNTY MEMORIAL HOSPITAL,13.678866,6.29475,13.64140637,6.263042195,0.037459634,0.031707805,-0.2870375973
2239,MN,NEW ULM MEDICAL CENTER,13.417721,6.29475,13.64140637,6.263042195,-0.223685366,0.031707805,0.9403439027
2240,MN,NORTH MEMORIAL MEDICAL CENTER,14.065792,6.7842744,13.64140637,6.263042195,0.424385634,0.521232205,-3.8189251973
2241,MN,NORTH SHORE HEALTH,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2242,MN,NORTH VALLEY HEALTH CENTER,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2243,MN,NORTHFIELD HOSPITAL,13.520641,6.4867733,13.64140637,6.263042195,-0.120765366,0.223731105,-0.2154616473
2244,MN,OLMSTED MEDICAL CENTER,13.723327,6.4807029,13.64140637,6.263042195,0.081920634,0.217660705,-1.1468394473
2245,MN,ORTONVILLE AREA HEALTH SERVICES,13.80405,6.29475,13.64140637,6.263042195,0.162643634,0.031707805,-0.8754023973
2246,MN,OWATONNA HOSPITAL,14.075497,6.2027826,13.64140637,6.263042195,0.434090634,-0.060259595,-1.8293173973
2247,MN,PARK NICOLLET METHODIST HOSPITAL,12.793349,6.05328255,13.64140637,6.263042195,-0.848057366,-0.209759645,4.7200283777
2248,MN,PERHAM HEALTH,13.353812,6.29475,13.64140637,6.263042195,-0.287594366,0.031707805,1.2407162027
2249,MN,PHILLIPS EYE INSTITUTE,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2250,MN,PIPESTONE COUNTY  MEDICAL CENTER,14.099042,6.29475,13.64140637,6.263042195,0.457635634,0.031707805,-2.2618647973
2251,MN,PRAIRIE RIDGE HOSPITAL AND HEALTH SERVICES,13.61968,6.29475,13.64140637,6.263042195,-0.021726366,0.031707805,-0.0088633973
2252,MN,RAINY LAKE MEDICAL CENTER,13.787163,6.29475,13.64140637,6.263042195,0.145756634,0.031707805,-0.7960334973
2253,MN,RED LAKE HOSPITAL A,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2254,MN,REDWOOD AREA HOSPITAL,14.335786,6.29475,13.64140637,6.263042195,0.694379634,0.031707805,-3.3745615973
2255,MN,REGINA HOSPITAL,13.998042,6.18022405,13.64140637,6.263042195,0.356635634,-0.082818145,-1.3863239723
2256,MN,REGIONS HOSPITAL,14.989124,7.03776375,13.64140637,6.263042195,1.347717634,0.774721555,-9.0457983223
2257,MN,RENVILLE COUNTY HOSPITAL AND CLINICS,13.693428,6.29475,13.64140637,6.263042195,0.052021634,0.031707805,-0.3554789973
2258,MN,RICE MEMORIAL HOSPITAL,13.486003,6.1365486,13.64140637,6.263042195,-0.155403366,-0.126493595,1.1731234027
2259,MN,RIDGEVIEW MEDICAL CENTER,13.570652,6.44362565,13.64140637,6.263042195,-0.070754366,0.180583455,-0.2994965723
2260,MN,RIDGEVIEW SIBLEY MEDICAL CENTER,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2261,MN,RIVER'S EDGE HOSPITAL & CLINIC,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2262,MN,RIVERVIEW HOSPITAL,13.969983,6.29475,13.64140637,6.263042195,0.328576634,0.031707805,-1.6552874973
2263,MN,RIVERWOOD HEALTHCARE CENTER,13.220383,6.29475,13.64140637,6.263042195,-0.421023366,0.031707805,1.8678325027
2264,MN,SANFORD BAGLEY MEDICAL CENTER,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2265,MN,SANFORD BEMIDJI MEDICAL CENTER,13.002582,6.07456325,13.64140637,6.263042195,-0.638824366,-0.188478945,3.6621508277
2266,MN,SANFORD CANBY MEDICAL CENTER,13.472184,6.29475,13.64140637,6.263042195,-0.169222366,0.031707805,0.6843678027
2267,MN,SANFORD JACKSON MEDICAL CENTER,13.896235,6.29475,13.64140637,6.263042195,0.254828634,0.031707805,-1.3086718973
2268,MN,SANFORD LUVERNE MEDICAL CENTER,14.655415,6.29475,13.64140637,6.263042195,1.014008634,0.031707805,-4.8768178973
2269,MN,SANFORD MEDICAL CENTER THIEF RIVER FALLS,13.638117,6.29475,13.64140637,6.263042195,-0.003289366,0.031707805,-0.0955172973
2270,MN,SANFORD MEDICAL CENTER WHEATON,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2271,MN,SANFORD TRACY MEDICAL CENTER,13.710315,6.29475,13.64140637,6.263042195,0.068908634,0.031707805,-0.4348478973
2272,MN,SANFORD WESTBROOK MEDICAL CENTER,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2273,MN,SANFORD WORTHINGTON MEDICAL CENTER,13.04268,6.2231561,13.64140637,6.263042195,-0.598726366,-0.039886095,2.9536152527
2274,MN,SHRINERS HOSPITALS FOR CHILDREN - TWIN CITIES,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2275,MN,SLEEPY EYE MUNICIPAL HOSPITAL,13.608218,6.29475,13.64140637,6.263042195,-0.033188366,0.031707805,0.0450080027
2276,MN,ST CLOUD HOSPITAL,10.904885,6.4057763,13.64140637,6.263042195,-2.736521366,0.142734105,12.3620810527
2277,MN,ST ELIZABETH MEDICAL CENTER,14.006857,6.29475,13.64140637,6.263042195,0.365450634,0.031707805,-1.8285952973
2278,MN,ST FRANCIS MEDICAL CENTER,14.880254,6.20368875,13.64140637,6.263042195,1.238847634,-0.059353445,-5.6148468223
2279,MN,ST FRANCIS REGIONAL MEDICAL CENTER,13.768403,6.09222985,13.64140637,6.263042195,0.126996634,-0.170812345,0.0009590277
2280,MN,ST GABRIELS HOSPITAL,13.767176,6.29475,13.64140637,6.263042195,0.125769634,0.031707805,-0.7020945973
2281,MN,ST JOSEPHS AREA  HEALTH SERVICES,14.625876,6.29475,13.64140637,6.263042195,0.984469634,0.031707805,-4.7379845973
2282,MN,ST JOSEPH'S HOSPITAL,13.382792,6.27924645,13.64140637,6.263042195,-0.258614366,0.016204255,1.1587726277
2283,MN,ST LUKES HOSPITAL,13.641189,5.08010575,13.64140637,6.263042195,-0.000217366,-1.182936445,4.1412991777
2284,MN,STEVENS COMMUNITY MEDICAL CENTER,12.985847,6.29475,13.64140637,6.263042195,-0.655559366,0.031707805,2.9701517027
2285,MN,SWIFT COUNTY BENSON HOSPITAL,13.748739,6.29475,13.64140637,6.263042195,0.107332634,0.031707805,-0.6154406973
2286,MN,TRI COUNTY HOSPITAL,13.665854,6.29475,13.64140637,6.263042195,0.024447634,0.031707805,-0.2258811973
