State,Hospital Name,0,1,2,Average1,Average2,Difference1,Difference2
MT,LIVINGSTON HEALTHCARE,0,14.102189,6.29475,13.92563781,6.269098527,0.176551194,0.025651473
MT,MADISON VALLEY MEDICAL CENTER,0,13.693428,6.29475,13.92563781,6.269098527,-0.232209806,0.025651473
MT,MARCUS DALY MEMORIAL HOSPITAL - CAH,0,14.562866,6.29475,13.92563781,6.269098527,0.637228194,0.025651473
MT,MARIAS MEDICAL CENTER,0,13.877798,6.29475,13.92563781,6.269098527,-0.047839806,0.025651473
MT,MCCONE COUNTY HEALTH CENTER,0,13.748739,6.29475,13.92563781,6.269098527,-0.176898806,0.025651473
MT,MINERAL COMMUNITY HOSPITAL,0,13.748739,6.29475,13.92563781,6.269098527,-0.176898806,0.025651473
MT,MISSOURI RIVER MEDICAL CENTER,0,13.748739,6.29475,13.92563781,6.269098527,-0.176898806,0.025651473
MT,MOUNTAINVIEW MEDICAL CENTER,0,13.80405,6.29475,13.92563781,6.269098527,-0.121587806,0.025651473
MT,NORTH VALLEY HOSPITAL,0,14.464365,6.29475,13.92563781,6.269098527,0.538727194,0.025651473
MT,NORTHERN MONTANA HOSPITAL,0,14.205098,6.1900013,13.92563781,6.269098527,0.279460194,-0.079097227
MT,NORTHERN ROCKIES MEDICAL CENTER,0,14.687639,6.29475,13.92563781,6.269098527,0.762001194,0.025651473
MT,P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET,0,13.846041,6.29475,13.92563781,6.269098527,-0.079596806,0.025651473
MT,P H S INDIAN HOSPITAL CROW / NORTHERN CHEYENNE,0,13.748739,6.29475,13.92563781,6.269098527,-0.176898806,0.025651473
MT,P H S INDIAN HOSPITAL-FT BELKNAP AT HARLEM - CAH,0,13.748739,6.29475,13.92563781,6.269098527,-0.176898806,0.025651473
MT,PHILLIPS COUNTY MEDICAL CENTER,0,13.656554,6.29475,13.92563781,6.269098527,-0.269083806,0.025651473
MT,PIONEER MEDICAL CENTER,0,13.656554,6.29475,13.92563781,6.269098527,-0.269083806,0.025651473
MT,PONDERA MEDICAL CENTER,0,13.748739,6.29475,13.92563781,6.269098527,-0.176898806,0.025651473
MT,POPLAR COMMUNITY HOSPITAL,0,13.748739,6.29475,13.92563781,6.269098527,-0.176898806,0.025651473
MT,PRAIRIE COMMUNITY HOSPITAL,0,13.748739,6.29475,13.92563781,6.269098527,-0.176898806,0.025651473
MT,PROVIDENCE ST JOSEPH MEDICAL CENTER,0,14.111176,6.29475,13.92563781,6.269098527,0.185538194,0.025651473
MT,ROOSEVELT MEDICAL CENTER,0,13.748739,6.29475,13.92563781,6.269098527,-0.176898806,0.025651473
MT,ROSEBUD HEALTH CARE CENTER,0,13.527495,6.29475,13.92563781,6.269098527,-0.398142806,0.025651473
MT,ROUNDUP MEMORIAL HEALTHCARE,0,13.674991,6.29475,13.92563781,6.269098527,-0.250646806,0.025651473
MT,RUBY VALLEY HOSPITAL,0,13.61968,6.29475,13.92563781,6.269098527,-0.305957806,0.025651473
MT,SHERIDAN MEMORIAL HOSPTIAL,0,13.730302,6.29475,13.92563781,6.269098527,-0.195335806,0.025651473
MT,SIDNEY HEALTH CENTER,0,13.396111,6.29475,13.92563781,6.269098527,-0.529526806,0.025651473
MT,ST JAMES HEALTHCARE,0,13.800254,6.5542688,13.92563781,6.269098527,-0.125383806,0.285170273
MT,ST LUKE COMMUNITY HOSPITAL,0,13.683689,6.29475,13.92563781,6.269098527,-0.241948806,0.025651473
MT,ST PATRICK HOSPITAL,0,14.022078,5.40675,13.92563781,6.269098527,0.096440194,-0.862348527
MT,ST PETER'S HOSPITAL,0,14.521866,6.48599735,13.92563781,6.269098527,0.596228194,0.216898823
MT,ST VINCENT HEALTHCARE,0,16.429838,6.84666405,13.92563781,6.269098527,2.504200194,0.577565523
MT,STILLWATER BILLINGS CLINIC,0,13.711865,6.29475,13.92563781,6.269098527,-0.213772806,0.025651473
MT,THE HEALTHCENTER,0,13.748739,6.1792136,13.92563781,6.269098527,-0.176898806,-0.089884927
MT,TRINITY HOSPITAL,0,14.449345,6.29475,13.92563781,6.269098527,0.523707194,0.025651473
MT,WHEATLAND MEMORIAL HOSPITAL,0,13.748739,6.29475,13.92563781,6.269098527,-0.176898806,0.025651473
NC,ALAMANCE REGIONAL MEDICAL CENTER,0,16.018495,5.82404825,14.06123657,6.244856178,1.957258434,-0.420807928
NC,ALLEGHANY COUNTY MEMORIAL HOSPITAL,0,13.696514,6.29475,14.06123657,6.244856178,-0.364722566,0.049893822
NC,ANGEL MEDICAL CENTER,0,14.02666,6.29475,14.06123657,6.244856178,-0.034576566,0.049893822
NC,ASHE MEMORIAL HOSPITAL,0,13.539392,6.29475,14.06123657,6.244856178,-0.521844566,0.049893822
NC,BETSY JOHNSON REGIONAL  HOSPITAL,0,13.859664,6.1249293,14.06123657,6.244856178,-0.201572566,-0.119926878
NC,"BLUE RIDGE REGIONAL HOSPITAL, INC",0,13.506425,6.29475,14.06123657,6.244856178,-0.554811566,0.049893822
NC,CALDWELL MEMORIAL HOSPITAL,0,14.367188,6.3326431,14.06123657,6.244856178,0.305951434,0.087786922
NC,CAPE FEAR VALLEY HOKE HOSPITAL,0,13.67296,6.29475,14.06123657,6.244856178,-0.388276566,0.049893822
NC,CAPE FEAR VALLEY MEDICAL CENTER,0,13.135773,6.6823846,14.06123657,6.244856178,-0.925463566,0.437528422
NC,CAPE FEAR VALLEY-BLADEN COUNTY HOSPITAL,0,13.866789,6.29475,14.06123657,6.244856178,-0.194447566,0.049893822
NC,CAROLINA EAST MEDICAL CENTER,0,14.24092,6.215219,14.06123657,6.244856178,0.179683434,-0.029637178
NC,CAROLINAS HEALTH CARE SYSTEM ANSON,0,13.730302,6.29475,14.06123657,6.244856178,-0.330934566,0.049893822
NC,CAROLINAS HEALTHCARE SYSTEM CLEVELAND,0,15.482902,5.7092366,14.06123657,6.244856178,1.421665434,-0.535619578
NC,CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN,0,13.251061,6.24471715,14.06123657,6.244856178,-0.810175566,-0.000139028
NC,CAROLINAS HEALTHCARE SYSTEM LINCOLN,0,13.33064,6.28777135,14.06123657,6.244856178,-0.730596566,0.042915172
NC,CAROLINAS HEALTHCARE SYSTEM NORTHEAST,0,14.541628,6.94125,14.06123657,6.244856178,0.480391434,0.696393822
NC,CAROLINAS HEALTHCARE SYSTEM PINEVILLE,0,14.014742,5.6165,14.06123657,6.244856178,-0.046494566,-0.628356178
NC,CAROLINAS HEALTHCARE SYSTEM STANLY,0,15.053231,6.51525,14.06123657,6.244856178,0.991994434,0.270393822
NC,CAROLINAS HEALTHCARE SYSTEM UNION,0,13.378696,6.64388315,14.06123657,6.244856178,-0.682540566,0.399026972
NC,CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE,0,14.226432,6.27536955,14.06123657,6.244856178,0.165195434,0.030513372
NC,CAROLINAS MED CTR-UNIVERSITY,0,13.693615,6.0237191,14.06123657,6.244856178,-0.367621566,-0.221137078
NC,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,0,15.33792,5.47934355,14.06123657,6.244856178,1.276683434,-0.765512628
NC,CAROMONT REGIONAL MEDICAL CENTER,0,15.026813,4.5315,14.06123657,6.244856178,0.965576434,-1.713356178
NC,CARTERET GENERAL HOSPITAL,0,14.738959,7.29380675,14.06123657,6.244856178,0.677722434,1.048950572
NC,CATAWBA VALLEY MEDICAL CENTER,0,17.135877,7.710676,14.06123657,6.244856178,3.074640434,1.465819822
NC,CENTRAL CAROLINA HOSPITAL,0,14.602327,6.00591775,14.06123657,6.244856178,0.541090434,-0.238938428
NC,CHARLES A CANNON JR MEMORIAL HOSPITAL,0,13.972093,6.29475,14.06123657,6.244856178,-0.089143566,0.049893822
NC,CHATHAM HOSPITAL INC,0,13.996945,6.29475,14.06123657,6.244856178,-0.064291566,0.049893822
NC,CHEROKEE INDIAN HOSPITAL AUTHORITY,0,13.453747,6.29475,14.06123657,6.244856178,-0.607489566,0.049893822
NC,COLUMBUS REGIONAL HEALTHCARE SYSTEM,0,14.424242,6.71204205,14.06123657,6.244856178,0.363005434,0.467185872
NC,DAVIE MEDICAL CENTER,0,13.748739,6.29475,14.06123657,6.244856178,-0.312497566,0.049893822
NC,DAVIS REGIONAL MEDICAL CENTER,0,13.17433,6.12504445,14.06123657,6.244856178,-0.886906566,-0.119811728
NC,DUKE HEALTH RALEIGH HOSPITAL,0,15.15434,6.23120605,14.06123657,6.244856178,1.093103434,-0.013650128
NC,DUKE REGIONAL HOSPITAL,0,13.276485,6.250226,14.06123657,6.244856178,-0.784751566,0.005369822
NC,DUKE UNIVERSITY HOSPITAL,0,13.895241,6.18217955,14.06123657,6.244856178,-0.165995566,-0.062676628
NC,FIRSTHEALTH MONTGOMERY MEMORIAL HOSP,0,13.679132,6.29475,14.06123657,6.244856178,-0.382104566,0.049893822
NC,FIRSTHEALTH MOORE REGIONAL HOSPITAL,0,13.139542,5.8235454,14.06123657,6.244856178,-0.921694566,-0.421310778
NC,FRYE REGIONAL MEDICAL CENTER,0,14.773037,6.25937945,14.06123657,6.244856178,0.711800434,0.014523272
NC,GRANVILLE HEALTH SYSTEMS,0,14.106974,6.3086569,14.06123657,6.244856178,0.045737434,0.063800722
NC,HALIFAX REGIONAL MEDICAL CENTER INC,0,12.764319,6.3407225,14.06123657,6.244856178,-1.296917566,0.095866322
NC,HARRIS REGIONAL HOSPITAL,0,13.065094,6.18009735,14.06123657,6.244856178,-0.996142566,-0.064758828
NC,HAYWOOD REGIONAL MEDICAL CENTER,0,13.242687,6.1176843,14.06123657,6.244856178,-0.818549566,-0.127171878
NC,HIGH POINT REGIONAL HOSPITAL,0,13.759696,6.05825,14.06123657,6.244856178,-0.301540566,-0.186606178
NC,HIGHLANDS CASHIERS HOSPITAL INC,0,13.893298,6.29475,14.06123657,6.244856178,-0.167938566,0.049893822
NC,HUGH CHATHAM MEMORIAL HOSPITAL,0,13.190907,6.061111,14.06123657,6.244856178,-0.870329566,-0.183745178
NC,IREDELL MEMORIAL HOSPITAL INC,0,14.448095,7.0674766,14.06123657,6.244856178,0.386858434,0.822620422
NC,J ARTHUR DOSHER MEMORIAL HOSPITAL,0,14.523284,6.29475,14.06123657,6.244856178,0.462047434,0.049893822
NC,JOHNSTON HEALTH,0,13.140194,7.0817837,14.06123657,6.244856178,-0.921042566,0.836927522
NC,LAKE NORMAN REGIONAL MEDICAL CENTER,0,15.290868,6.3668438,14.06123657,6.244856178,1.229631434,0.121987622
NC,LEXINGTON MEMORIAL HOSPITAL INC,0,14.251804,6.10925,14.06123657,6.244856178,0.190567434,-0.135606178
NC,LIFEBRITE COMMUNITY HOSPITAL OF STOKES,0,13.55308,6.29475,14.06123657,6.244856178,-0.508156566,0.049893822
NC,MARGARET R PARDEE MEMORIAL HOSPITAL,0,13.707762,5.6225456,14.06123657,6.244856178,-0.353474566,-0.622310578
NC,MARIA PARHAM MEDICAL CENTER,0,14.349936,6.02967505,14.06123657,6.244856178,0.288699434,-0.215181128
NC,MARTIN GENERAL HOSPITAL,0,13.793107,6.23304955,14.06123657,6.244856178,-0.268129566,-0.011806628
NC,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,0,14.259579,5.2197279,14.06123657,6.244856178,0.198342434,-1.025128278
NC,MOREHEAD MEMORIAL HOSPITAL,0,14.552938,6.3310415,14.06123657,6.244856178,0.491701434,0.086185322
NC,MURPHY MEDICAL CENTER INC,0,14.535786,6.29475,14.06123657,6.244856178,0.474549434,0.049893822
NC,NASH GENERAL HOSPITAL,0,14.26648,6.2760686,14.06123657,6.244856178,0.205243434,0.031212422
NC,NEW HANOVER REGIONAL MEDICAL CENTER,0,14.919225,6.08128665,14.06123657,6.244856178,0.857988434,-0.163569528
NC,NORTH CAROLINA BAPTIST HOSPITAL,0,13.642088,5.7671505,14.06123657,6.244856178,-0.419148566,-0.477705678
NC,NORTH CAROLINA SPECIALTY HOSPITAL,0,13.748739,6.3003472,14.06123657,6.244856178,-0.312497566,0.055491022
NC,NORTHERN HOSPITAL OF SURRY COUNTY,0,13.713225,6.50669495,14.06123657,6.244856178,-0.348011566,0.261838772
NC,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,0,13.488421,5.85471425,14.06123657,6.244856178,-0.572815566,-0.390141928
NC,NOVANT HEALTH FORSYTH MEDICAL CENTER,0,14.885431,6.65387025,14.06123657,6.244856178,0.824194434,0.409014072
NC,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,0,12.488256,6.50782335,14.06123657,6.244856178,-1.572980566,0.262967172
NC,NOVANT HEALTH MATTHEWS MEDICAL CENTER,0,13.12721,5.84522325,14.06123657,6.244856178,-0.934026566,-0.399632928
NC,NOVANT HEALTH MEDICAL PARK HOSPITAL,0,13.748739,6.0673382,14.06123657,6.244856178,-0.312497566,-0.177517978
NC,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,0,14.105952,6.1242882,14.06123657,6.244856178,0.044715434,-0.120567978
NC,NOVANT HEALTH ROWAN MEDICAL CENTER,0,14.975936,6.42794175,14.06123657,6.244856178,0.914699434,0.183085572
NC,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,0,15.7816,6.42302535,14.06123657,6.244856178,1.720363434,0.178169172
NC,ONSLOW MEMORIAL HOSPITAL,0,13.825472,6.36646955,14.06123657,6.244856178,-0.235764566,0.121613372
NC,OUR COMMUNITY HOSPITAL,0,13.748739,6.29475,14.06123657,6.244856178,-0.312497566,0.049893822
NC,PARK RIDGE HEALTH,0,13.255723,6.0935357,14.06123657,6.244856178,-0.805513566,-0.151320478
NC,PENDER MEMORIAL HOSPITAL,0,14.011694,6.29475,14.06123657,6.244856178,-0.049542566,0.049893822
NC,PERSON MEMORIAL HOSPITAL,0,13.8571,6.16130515,14.06123657,6.244856178,-0.204136566,-0.083551028
NC,RANDOLPH HOSPITAL,0,14.302655,6.2564579,14.06123657,6.244856178,0.241418434,0.011601722
NC,REX HOSPITAL,0,14.215507,5.51138055,14.06123657,6.244856178,0.154270434,-0.733475628
NC,RUTHERFORD REGIONAL MEDICAL CENTER,0,14.463336,6.1405505,14.06123657,6.244856178,0.402099434,-0.104305678
NC,SAMPSON REGIONAL MEDICAL CENTER,0,13.348577,6.10604505,14.06123657,6.244856178,-0.712659566,-0.138811128
NC,SANDHILLS REGIONAL MEDICAL CENTER,0,13.970363,6.23047005,14.06123657,6.244856178,-0.090873566,-0.014386128
NC,SCOTLAND MEMORIAL HOSPITAL,0,13.55718,6.3929026,14.06123657,6.244856178,-0.504056566,0.148046422
NC,SENTARA ALBEMARLE MEDICAL CENTER,0,14.421049,6.05690925,14.06123657,6.244856178,0.359812434,-0.187946928
NC,SOUTHEASTERN REGIONAL MEDICAL CENTER,0,14.335724,6.48581365,14.06123657,6.244856178,0.274487434,0.240957472
NC,ST LUKES HOSPITAL,0,14.54971,5.79335575,14.06123657,6.244856178,0.488473434,-0.451500428
NC,SWAIN COUNTY HOSPITAL,0,13.60326,6.29475,14.06123657,6.244856178,-0.457976566,0.049893822
NC,THE MCDOWELL HOSPITAL,0,12.959462,6.23148855,14.06123657,6.244856178,-1.101774566,-0.013367628
NC,THE MOSES H CONE MEMORIAL HOSPITAL,0,13.273866,5.67775,14.06123657,6.244856178,-0.787370566,-0.567106178
NC,"THE OUTER BANKS HOSPITAL, INC",0,14.79182,6.29475,14.06123657,6.244856178,0.730583434,0.049893822
NC,"TRANSYLVANIA REGIONAL HOSPITAL, INC",0,13.40691,6.29475,14.06123657,6.244856178,-0.654326566,0.049893822
NC,UNC LENOIR HEALTH CARE,0,14.291155,7.62825,14.06123657,6.244856178,0.229918434,1.383393822
NC,UNIVERSITY OF NORTH CAROLINA HOSPITAL,0,14.477779,6.3493365,14.06123657,6.244856178,0.416542434,0.104480322
NC,VIDANT BEAUFORT HOSPITAL,0,14.218419,6.03768795,14.06123657,6.244856178,0.157182434,-0.207168228
NC,VIDANT BERTIE  HOSPITAL,0,14.216871,6.29475,14.06123657,6.244856178,0.155634434,0.049893822
NC,VIDANT CHOWAN HOSPITAL,0,14.152048,6.29475,14.06123657,6.244856178,0.090811434,0.049893822
NC,VIDANT DUPLIN  HOSPITAL,0,13.569521,6.46949905,14.06123657,6.244856178,-0.491715566,0.224642872
NC,VIDANT EDGECOMBE HOSPITAL,0,13.799751,6.31605695,14.06123657,6.244856178,-0.261485566,0.071200772
NC,VIDANT MEDICAL CENTER,0,14.693933,5.8068336,14.06123657,6.244856178,0.632696434,-0.438022578
NC,VIDANT ROANOKE CHOWAN HOSPITAL,0,13.91964,6.27148795,14.06123657,6.244856178,-0.141596566,0.026631772
NC,"WAKEMED, CARY HOSPITAL",0,14.316908,6.60494615,14.06123657,6.244856178,0.255671434,0.360089972
NC,"WAKEMED, RALEIGH CAMPUS",0,14.958413,6.04769775,14.06123657,6.244856178,0.897176434,-0.197158428
NC,WASHINGTON COUNTY HOSP INC,0,13.654243,6.29475,14.06123657,6.244856178,-0.406993566,0.049893822
NC,WATAUGA MEDICAL CENTER,0,13.597644,6.56084065,14.06123657,6.244856178,-0.463592566,0.315984472
NC,WAYNE MEMORIAL HOSPITAL,0,14.744816,6.1018235,14.06123657,6.244856178,0.683579434,-0.143032678
NC,WILKES REGIONAL MEDICAL CENTER,0,14.467335,6.5228842,14.06123657,6.244856178,0.406098434,0.278028022
NC,WILMINGTON TREATMENT CENTER,0,13.748739,6.29475,14.06123657,6.244856178,-0.312497566,0.049893822
NC,WILSON MEDICAL CENTER,0,14.281206,6.35875,14.06123657,6.244856178,0.219969434,0.113893822
ND,ALTRU HOSPITAL,0,15.000431,6.5944508,13.85107336,6.346336413,1.149357636,0.248114387
ND,ASHLEY MEDICAL CENTER,0,13.748739,6.29475,13.85107336,6.346336413,-0.102334364,-0.051586413
ND,CARRINGTON HEALTH CENTER,0,13.577969,6.29475,13.85107336,6.346336413,-0.273104364,-0.051586413
ND,CCMH & CLINICS,0,13.601243,6.29475,13.85107336,6.346336413,-0.249830364,-0.051586413
ND,CHI LISBON HEALTH,0,13.768726,6.29475,13.85107336,6.346336413,-0.082347364,-0.051586413
ND,CHI MERCY HEALTH,0,13.466759,6.29475,13.85107336,6.346336413,-0.384314364,-0.051586413
ND,CHI OAKES HOSPITAL,0,13.998509,6.29475,13.85107336,6.346336413,0.147435636,-0.051586413
ND,CHI ST ALEXIUS HEALTH BISMARCK,0,13.645944,6.5688334,13.85107336,6.346336413,-0.205129364,0.222496988
ND,CHI ST ALEXIUS HEALTH DEVILS LAKE,0,13.961822,6.29475,13.85107336,6.346336413,0.110748636,-0.051586413
ND,CHI ST ALEXIUS HEALTH DICKINSON,0,14.845454,6.29475,13.85107336,6.346336413,0.994380636,-0.051586413
ND,CHI ST ALEXIUS HEALTH TURTLE LAKE,0,13.748739,6.29475,13.85107336,6.346336413,-0.102334364,-0.051586413
ND,CHI ST ALEXIUS HEALTH WILLISTON,0,14.400743,6.29475,13.85107336,6.346336413,0.549669636,-0.051586413
ND,COOPERSTOWN MEDICAL CENTER,0,13.343125,6.29475,13.85107336,6.346336413,-0.507948364,-0.051586413
ND,ESSENTIA HEALTH-FARGO,0,12.735253,5.30025,13.85107336,6.346336413,-1.115820364,-1.046086413
ND,FIRST CARE HEALTH CENTER,0,13.840924,6.29475,13.85107336,6.346336413,-0.010149364,-0.051586413
ND,GARRISON MEMORIAL HOSPITAL,0,13.693428,6.29475,13.85107336,6.346336413,-0.157645364,-0.051586413
ND,HEART OF AMERICA MEDICAL CENTER,0,14.043731,6.29475,13.85107336,6.346336413,0.192657636,-0.051586413
ND,JACOBSON MEMORIAL HOSPITAL CARE CENTER,0,13.748739,6.29475,13.85107336,6.346336413,-0.102334364,-0.051586413
ND,JAMESTOWN REGIONAL MEDICAL CENTER,0,13.522378,6.29475,13.85107336,6.346336413,-0.328695364,-0.051586413
ND,KENMARE COMMUNITY HOSPITAL,0,13.748739,6.29475,13.85107336,6.346336413,-0.102334364,-0.051586413
ND,LINTON HOSPITAL - CAH,0,13.809475,6.29475,13.85107336,6.346336413,-0.041598364,-0.051586413
ND,MCKENZIE COUNTY HEALTHCARE SYSTEMS,0,13.969983,6.29475,13.85107336,6.346336413,0.118909636,-0.051586413
ND,MOUNTRAIL COUNTY MEDICAL CENTER,0,13.748739,6.29475,13.85107336,6.346336413,-0.102334364,-0.051586413
ND,NELSON COUNTY HEALTH SYSTEM,0,13.748739,6.29475,13.85107336,6.346336413,-0.102334364,-0.051586413
ND,NORTHWOOD DEACONESS HEALTH CENTER,0,13.748739,6.29475,13.85107336,6.346336413,-0.102334364,-0.051586413
ND,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,0,13.582806,6.29475,13.85107336,6.346336413,-0.268267364,-0.051586413
ND,PEMBINA COUNTY MEMORIAL HOSPITAL,0,13.740536,6.29475,13.85107336,6.346336413,-0.110537364,-0.051586413
ND,PRESENTATION MEDICAL CENTER,0,13.43531,6.29475,13.85107336,6.346336413,-0.415763364,-0.051586413
ND,SAKAKAWEA MEDICAL CENTER - CAH,0,13.71884,6.29475,13.85107336,6.346336413,-0.132233364,-0.051586413
ND,SANFORD HILLSBORO,0,13.656554,6.29475,13.85107336,6.346336413,-0.194519364,-0.051586413
ND,SANFORD MAYVILLE,0,13.90941,6.29475,13.85107336,6.346336413,0.058336636,-0.051586413
ND,SANFORD MEDICAL CENTER BISMARCK,0,14.246191,7.31069475,13.85107336,6.346336413,0.395117636,0.964358337
ND,SANFORD MEDICAL CENTER FARGO,0,15.071544,6.450333,13.85107336,6.346336413,1.220470636,0.103996587
ND,SOUTHWEST HEALTHCARE SERVICES,0,13.748739,6.29475,13.85107336,6.346336413,-0.102334364,-0.051586413
ND,ST ALOISIUS MEDICAL CENTER,0,13.405248,6.29475,13.85107336,6.346336413,-0.445825364,-0.051586413
ND,ST ANDREWS HEALTH CENTER - CAH,0,13.840924,6.29475,13.85107336,6.346336413,-0.010149364,-0.051586413
ND,ST LUKE'S HOSPITAL,0,13.453747,6.29475,13.85107336,6.346336413,-0.397326364,-0.051586413
ND,STANDING ROCK INDIAN HEALTH SERVICE HOSPITAL,0,13.748739,6.29475,13.85107336,6.346336413,-0.102334364,-0.051586413
ND,TIOGA MEDICAL CENTER,0,14.025294,6.29475,13.85107336,6.346336413,0.174220636,-0.051586413
ND,TOWNER COUNTY MEDICAL CENTER,0,13.656554,6.29475,13.85107336,6.346336413,-0.194519364,-0.051586413
ND,TRINITY HOSPITALS,0,15.459957,7.8137402,13.85107336,6.346336413,1.608883636,1.467403788
ND,UNITY MEDICAL CENTER,0,14.301849,6.29475,13.85107336,6.346336413,0.450775636,-0.051586413
ND,WEST RIVER REGIONAL MEDICAL CENTER-CAH,0,13.336699,6.29475,13.85107336,6.346336413,-0.514374364,-0.051586413
ND,WISHEK COMMUNITY HOSPITAL,0,13.641217,6.29475,13.85107336,6.346336413,-0.209856364,-0.051586413
NE,ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,0,13.748739,6.29475,13.92319692,6.262937572,-0.174457921,0.031812428
NE,ANTELOPE MEMORIAL HOSPITAL,0,14.418643,6.29475,13.92319692,6.262937572,0.495446079,0.031812428
NE,AVERA CREIGHTON HOSPITAL,0,13.601243,6.29475,13.92319692,6.262937572,-0.321953921,0.031812428
NE,AVERA ST ANTHONY'S HOSPITAL,0,13.931414,6.29475,13.92319692,6.262937572,0.008217079,0.031812428
NE,"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC",0,13.42565,6.29475,13.92319692,6.262937572,-0.497546921,0.031812428
NE,BELLEVUE MEDICAL CENTER,0,15.419196,6.9146329,13.92319692,6.262937572,1.495999079,0.651695328
NE,BOONE COUNTY HEALTH CENTER,0,12.972161,6.29475,13.92319692,6.262937572,-0.951035921,0.031812428
NE,BOX BUTTE GENERAL HOSPITAL,0,13.465489,6.29475,13.92319692,6.262937572,-0.457707921,0.031812428
NE,BOYS TOWN NATIONAL RESEARCH HOSPITAL,0,13.748739,6.29475,13.92319692,6.262937572,-0.174457921,0.031812428
NE,BRODSTONE MEMORIAL HOSP,0,13.261613,6.29475,13.92319692,6.262937572,-0.661583921,0.031812428
NE,BROWN COUNTY HOSPITAL,0,13.896235,6.29475,13.92319692,6.262937572,-0.026961921,0.031812428
NE,BRYAN MEDICAL CENTER,0,14.717975,5.95892525,13.92319692,6.262937572,0.794778079,-0.304012322
NE,BUTLER COUNTY HEALTH CARE CENTER,0,14.315799,6.29475,13.92319692,6.262937572,0.392602079,0.031812428
NE,CALLAWAY DISTRICT HOSPITAL,0,13.674991,6.29475,13.92319692,6.262937572,-0.248205921,0.031812428
NE,CHADRON COMMUNITY HOSPITAL CORP,0,13.685841,6.29475,13.92319692,6.262937572,-0.237355921,0.031812428
NE,CHASE COUNTY COMMUNITY HOSPITAL,0,13.840924,6.29475,13.92319692,6.262937572,-0.082272921,0.031812428
NE,CHERRY COUNTY HOSPITAL,0,13.556166,6.29475,13.92319692,6.262937572,-0.367030921,0.031812428
NE,CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER - B,0,12.786331,6.81025,13.92319692,6.262937572,-1.136865921,0.547312428
NE,CHI HEALTH GOOD SAMARITAN,0,12.924853,6.3355648,13.92319692,6.262937572,-0.998343921,0.072627228
NE,CHI HEALTH IMMANUEL,0,14.093775,6.4588578,13.92319692,6.262937572,0.170578079,0.195920228
NE,CHI HEALTH LAKESIDE,0,14.318598,6.9813091,13.92319692,6.262937572,0.395401079,0.718371528
NE,CHI HEALTH MIDLANDS,0,13.864302,6.1415802,13.92319692,6.262937572,-0.058894921,-0.121357372
NE,CHI HEALTH NEBRASKA HEART,0,13.7783,5.81382445,13.92319692,6.262937572,-0.144896921,-0.449113122
NE,CHI HEALTH PLAINVIEW,0,13.693428,6.29475,13.92319692,6.262937572,-0.229768921,0.031812428
NE,CHI HEALTH SCHUYLER,0,13.748739,6.29475,13.92319692,6.262937572,-0.174457921,0.031812428
NE,CHI HEALTH ST ELIZABETH,0,13.776251,6.294,13.92319692,6.262937572,-0.146945921,0.031062428
NE,CHI HEALTH ST FRANCIS,0,13.702604,6.745,13.92319692,6.262937572,-0.220592921,0.482062428
NE,CHI HEALTH ST MARY'S,0,14.301849,6.29475,13.92319692,6.262937572,0.378652079,0.031812428
NE,CHILDREN'S HOSPITAL & MEDICAL CENTER,0,13.748739,6.29475,13.92319692,6.262937572,-0.174457921,0.031812428
NE,COLUMBUS COMMUNITY HOSPITAL,0,13.832417,6.05571855,13.92319692,6.262937572,-0.090779921,-0.207219022
NE,COMMUNITY HOSPITAL,0,14.869245,6.2088516,13.92319692,6.262937572,0.946048079,-0.054085972
NE,"COMMUNITY MEDICAL CENTER, INC",0,14.414534,6.29475,13.92319692,6.262937572,0.491337079,0.031812428
NE,COMMUNITY MEMORIAL HOSPITAL,0,13.638117,6.29475,13.92319692,6.262937572,-0.285079921,0.031812428
NE,COZAD COMMUNITY HOSPITAL,0,13.812253,6.29475,13.92319692,6.262937572,-0.110943921,0.031812428
NE,CRETE AREA MEDICAL CENTER,0,13.859361,6.29475,13.92319692,6.262937572,-0.063835921,0.031812428
NE,DUNDY COUNTY HOSPITAL,0,13.638117,6.29475,13.92319692,6.262937572,-0.285079921,0.031812428
NE,FAITH REGIONAL HEALTH SERVICES,0,15.026462,5.9262043,13.92319692,6.262937572,1.103265079,-0.336733272
NE,FILLMORE COUNTY HOSPITAL,0,14.062168,6.29475,13.92319692,6.262937572,0.138971079,0.031812428
NE,FRANKLIN COUNTY MEMORIAL HOSPITAL,0,13.748739,6.29475,13.92319692,6.262937572,-0.174457921,0.031812428
