State,Hospital Name,Rating,MortalityRate,Preventability,StateMortAverage,MortDifference,StatePrevAverage,PrevDifference
MN,NORTHFIELD HOSPITAL,8.625071925,13.520641,6.4867733,13.74634026,-0.225699262,6.311219442,0.175553858
MN,OLMSTED MEDICAL CENTER,8.718209705,13.723327,6.4807029,13.74634026,-0.023013262,6.311219442,0.169483458
MN,ORTONVILLE AREA HEALTH SERVICES,8.691066,13.80405,6.29475,13.74634026,0.057709738,6.311219442,-0.016469442
MN,OWATONNA HOSPITAL,8.7864575,14.075497,6.2027826,13.74634026,0.329156738,6.311219442,-0.108436842
MN,PARK NICOLLET METHODIST HOSPITAL,8.131522923,12.793349,6.05328255,13.74634026,-0.952991262,6.311219442,-0.257936892
MN,PERHAM HEALTH,8.47945414,13.353812,6.29475,13.74634026,-0.392528262,6.311219442,-0.016469442
MN,PHILLIPS EYE INSTITUTE,8.66506983,13.748739,6.29475,13.74634026,0.002398738,6.311219442,-0.016469442
MN,PIPESTONE COUNTY  MEDICAL CENTER,8.82971224,14.099042,6.29475,13.74634026,0.352701738,6.311219442,-0.016469442
MN,PRAIRIE RIDGE HOSPITAL AND HEALTH SERVICES,8.6044121,13.61968,6.29475,13.74634026,-0.126660262,6.311219442,-0.016469442
MN,RAINY LAKE MEDICAL CENTER,8.68312911,13.787163,6.29475,13.74634026,0.040822738,6.311219442,-0.016469442
MN,RED LAKE HOSPITAL A,8.66506983,13.748739,6.29475,13.74634026,0.002398738,6.311219442,-0.016469442
MN,REDWOOD AREA HOSPITAL,8.94098192,14.335786,6.29475,13.74634026,0.589445738,6.311219442,-0.016469442
MN,REGINA HOSPITAL,8.742158158,13.998042,6.18022405,13.74634026,0.251701738,6.311219442,-0.130995392
MN,REGIONS HOSPITAL,9.508105593,14.989124,7.03776375,13.74634026,1.242783738,6.311219442,0.726544308
MN,RENVILLE COUNTY HOSPITAL AND CLINICS,8.63907366,13.693428,6.29475,13.74634026,-0.052912262,6.311219442,-0.016469442
MN,RICE MEMORIAL HOSPITAL,8.48621342,13.486003,6.1365486,13.74634026,-0.260337262,6.311219442,-0.174670842
MN,RIDGEVIEW MEDICAL CENTER,8.633475418,13.570652,6.44362565,13.74634026,-0.175688262,6.311219442,0.132406208
MN,RIDGEVIEW SIBLEY MEDICAL CENTER,8.66506983,13.748739,6.29475,13.74634026,0.002398738,6.311219442,-0.016469442
MN,RIVER'S EDGE HOSPITAL & CLINIC,8.66506983,13.748739,6.29475,13.74634026,0.002398738,6.311219442,-0.016469442
MN,RIVERVIEW HOSPITAL,8.76905451,13.969983,6.29475,13.74634026,0.223642738,6.311219442,-0.016469442
MN,RIVERWOOD HEALTHCARE CENTER,8.41674251,13.220383,6.29475,13.74634026,-0.525957262,6.311219442,-0.016469442
MN,SANFORD BAGLEY MEDICAL CENTER,8.66506983,13.748739,6.29475,13.74634026,0.002398738,6.311219442,-0.016469442
MN,SANFORD BEMIDJI MEDICAL CENTER,8.237310678,13.002582,6.07456325,13.74634026,-0.743758262,6.311219442,-0.236656192
MN,SANFORD CANBY MEDICAL CENTER,8.53508898,13.472184,6.29475,13.74634026,-0.274156262,6.311219442,-0.016469442
MN,SANFORD JACKSON MEDICAL CENTER,8.73439295,13.896235,6.29475,13.74634026,0.149894738,6.311219442,-0.016469442
MN,SANFORD LUVERNE MEDICAL CENTER,9.09120755,14.655415,6.29475,13.74634026,0.909074738,6.311219442,-0.016469442
MN,SANFORD MEDICAL CENTER THIEF RIVER FALLS,8.61307749,13.638117,6.29475,13.74634026,-0.108223262,6.311219442,-0.016469442
MN,SANFORD MEDICAL CENTER WHEATON,8.66506983,13.748739,6.29475,13.74634026,0.002398738,6.311219442,-0.016469442
MN,SANFORD TRACY MEDICAL CENTER,8.64701055,13.710315,6.29475,13.74634026,-0.036025262,6.311219442,-0.016469442
MN,SANFORD WESTBROOK MEDICAL CENTER,8.66506983,13.748739,6.29475,13.74634026,0.002398738,6.311219442,-0.016469442
MN,SANFORD WORTHINGTON MEDICAL CENTER,8.308164235,13.04268,6.2231561,13.74634026,-0.703660262,6.311219442,-0.088063342
MN,SHRINERS HOSPITALS FOR CHILDREN - TWIN CITIES,8.66506983,13.748739,6.29475,13.74634026,0.002398738,6.311219442,-0.016469442
MN,SLEEPY EYE MUNICIPAL HOSPITAL,8.59902496,13.608218,6.29475,13.74634026,-0.138122262,6.311219442,-0.016469442
MN,ST CLOUD HOSPITAL,7.367317655,10.904885,6.4057763,13.74634026,-2.841455262,6.311219442,0.094556858
MN,ST ELIZABETH MEDICAL CENTER,8.78638529,14.006857,6.29475,13.74634026,0.260516738,6.311219442,-0.016469442
MN,ST FRANCIS MEDICAL CENTER,9.165010443,14.880254,6.20368875,13.74634026,1.133913738,6.311219442,-0.107530692
MN,ST FRANCIS REGIONAL MEDICAL CENTER,8.603429858,13.768403,6.09222985,13.74634026,0.022062738,6.311219442,-0.218989592
MN,ST GABRIELS HOSPITAL,8.67373522,13.767176,6.29475,13.74634026,0.020835738,6.311219442,-0.016469442
MN,ST JOSEPH'S HOSPITAL,8.487648498,13.382792,6.27924645,13.74634026,-0.363548262,6.311219442,-0.031972992
MN,ST JOSEPHS AREA  HEALTH SERVICES,9.07732422,14.625876,6.29475,13.74634026,0.879535738,6.311219442,-0.016469442
MN,ST LUKES HOSPITAL,8.189395843,13.641189,5.08010575,13.74634026,-0.105151262,6.311219442,-1.231113692
MN,STEVENS COMMUNITY MEDICAL CENTER,8.30651059,12.985847,6.29475,13.74634026,-0.760493262,6.311219442,-0.016469442
MN,SWIFT COUNTY BENSON HOSPITAL,8.66506983,13.748739,6.29475,13.74634026,0.002398738,6.311219442,-0.016469442
MN,TRI COUNTY HOSPITAL,8.62611388,13.665854,6.29475,13.74634026,-0.080486262,6.311219442,-0.016469442
MN,UNITED HOSPITAL,8.29594899,13.417817,5.6845,13.74634026,-0.328523262,6.311219442,-0.626719442
MN,UNITED HOSPITAL DISTRICT,8.82468935,14.088355,6.29475,13.74634026,0.342014738,6.311219442,-0.016469442
MN,UNITY HOSPITAL,8.687101643,13.84238,6.23195155,13.74634026,0.096039738,6.311219442,-0.079267892
MN,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS,8.83110565,14.142635,6.240192,13.74634026,0.396294738,6.311219442,-0.071027442
MN,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW",8.38603722,13.317459,6.0766614,13.74634026,-0.428881262,6.311219442,-0.234558042
MN,WINDOM AREA HOSPITAL,8.70839678,13.840924,6.29475,13.74634026,0.094583738,6.311219442,-0.016469442
MN,WINONA HEALTH SERVICES,8.502357458,12.950108,6.90230485,13.74634026,-0.796232262,6.311219442,0.591085408
MO,BARNES JEWISH HOSPITAL,8.290446123,12.451968,6.96577475,13.77998636,-1.328018357,6.300377939,0.665396811
MO,BARNES-JEWISH ST PETERS HOSPITAL,8.494532458,12.902836,6.94342725,13.77998636,-0.877150357,6.300377939,0.643049311
MO,BARNES-JEWISH WEST COUNTY HOSPITAL,8.40733847,13.525945,5.8575552,13.77998636,-0.254041357,6.300377939,-0.442822739
MO,BARTON COUNTY MEMORIAL HOSPITAL,8.16646328,12.687874,6.29475,13.77998636,-1.092112357,6.300377939,-0.005627939
MO,BATES COUNTY MEMORIAL HOSPITAL,8.83623032,14.15426,6.2392232,13.77998636,0.374273643,6.300377939,-0.061154739
MO,BELTON REGIONAL MEDICAL CENTER,8.529056645,13.645531,6.0447345,13.77998636,-0.134455357,6.300377939,-0.255643439
MO,BLACK RIVER COMMUNITY MEDICAL CENTER,8.58467633,13.577689,6.29475,13.77998636,-0.202297357,6.300377939,-0.005627939
MO,BOONE HOSPITAL CENTER,8.294764855,13.347578,5.7754377,13.77998636,-0.432408357,6.300377939,-0.524940239
MO,BOTHWELL REGIONAL HEALTH CENTER,7.870751538,12.240139,6.05110345,13.77998636,-1.539847357,6.300377939,-0.249274489
MO,CAMERON REGIONAL MEDICAL CENTER,9.112367908,14.594688,6.43675585,13.77998636,0.814701643,6.300377939,0.136377911
MO,CAPITAL REGION MEDICAL CENTER,9.953236095,15.212139,8.0100879,13.77998636,1.432152643,6.300377939,1.709709961
MO,CARROLL COUNTY MEMORIAL HOSPITAL,8.71370261,13.852213,6.29475,13.77998636,0.072226643,6.300377939,-0.005627939
MO,CASS REGIONAL MEDICAL CENTER,8.54398702,13.491116,6.29475,13.77998636,-0.288870357,6.300377939,-0.005627939
MO,CEDAR COUNTY MEMORIAL HOSPITAL,8.68240061,13.785613,6.29475,13.77998636,0.005626643,6.300377939,-0.005627939
MO,CENTERPOINT MEDICAL CENTER,8.892310788,14.683578,5.68865465,13.77998636,0.903591643,6.300377939,-0.611723289
MO,CHILDRENS MERCY HOSPITAL,8.66506983,13.748739,6.29475,13.77998636,-0.031247357,6.300377939,-0.005627939
MO,CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST,8.66744378,13.379774,6.797,13.77998636,-0.400212357,6.300377939,0.496622061
MO,CITIZENS MEMORIAL HOSPITAL,9.511034118,15.602532,6.22241165,13.77998636,1.822545643,6.300377939,-0.077966289
MO,COMMUNITY HOSPITAL ASSOCIATION,8.65133126,13.719508,6.29475,13.77998636,-0.060478357,6.300377939,-0.005627939
MO,COOPER COUNTY MEMORIAL HOSPITAL,8.7391282,13.90631,6.29475,13.77998636,0.126323643,6.300377939,-0.005627939
MO,COX MEDICAL CENTER BRANSON,8.524660065,13.160621,6.6833377,13.77998636,-0.619365357,6.300377939,0.382959761
MO,COX MEDICAL CENTERS,8.764805898,14.39155,5.71650685,13.77998636,0.611563643,6.300377939,-0.583871089
MO,COX MONETT HOSPITAL,8.71080177,13.846041,6.29475,13.77998636,0.066054643,6.300377939,-0.005627939
MO,DES PERES HOSPITAL,8.647816245,13.580733,6.4710621,13.77998636,-0.199253357,6.300377939,0.170684161
MO,ELLETT MEMORIAL HOSPITAL,8.66506983,13.748739,6.29475,13.77998636,-0.031247357,6.300377939,-0.005627939
MO,EXCELSIOR SPRINGS HOSPITAL,8.66506983,13.748739,6.29475,13.77998636,-0.031247357,6.300377939,-0.005627939
MO,FITZGIBBON HOSPITAL,8.78259407,14.056131,6.21775,13.77998636,0.276144643,6.300377939,-0.082627939
MO,FREEMAN HEALTH SYSTEM - FREEMAN WEST,8.99128203,13.890999,7.03575,13.77998636,0.111012643,6.300377939,0.735372061
MO,FREEMAN NEOSHO HOSPITAL,8.66506983,13.748739,6.29475,13.77998636,-0.031247357,6.300377939,-0.005627939
MO,FULTON MEDICAL CENTER LLC,8.60681709,13.624797,6.29475,13.77998636,-0.155189357,6.300377939,-0.005627939
MO,GOLDEN VALLEY MEMORIAL HOSPITAL,9.14945646,14.940048,6.078954,13.77998636,1.160061643,6.300377939,-0.221423939
MO,HANNIBAL REGIONAL HOSPITAL,8.349201673,13.135945,6.21516435,13.77998636,-0.644041357,6.300377939,-0.085213589
MO,HARRISON COUNTY COMMUNITY HOSPITAL,8.77559127,13.983891,6.29475,13.77998636,0.203904643,6.300377939,-0.005627939
MO,HEDRICK MEDICAL CENTER,8.55721658,13.519264,6.29475,13.77998636,-0.260722357,6.300377939,-0.005627939
MO,HERMANN AREA DISTRICT HOSPITAL,8.52038926,13.440908,6.29475,13.77998636,-0.339078357,6.300377939,-0.005627939
MO,I-70 COMMUNITY HOSPITAL,8.62174288,13.656554,6.29475,13.77998636,-0.123432357,6.300377939,-0.005627939
MO,IRON COUNTY HOSPITAL,8.66506983,13.748739,6.29475,13.77998636,-0.031247357,6.300377939,-0.005627939
MO,LAFAYETTE REGIONAL HEALTH CENTER,8.76620396,13.963918,6.29475,13.77998636,0.183931643,6.300377939,-0.005627939
MO,LAKE REGIONAL HEALTH SYSTEM,9.53706442,15.248473,6.7722346,13.77998636,1.468486643,6.300377939,0.471856661
MO,LEE'S SUMMIT MEDICAL CENTER,8.749894498,13.609706,6.72380765,13.77998636,-0.170280357,6.300377939,0.423429711
MO,LIBERTY HOSPITAL,8.54008734,13.755372,5.92875,13.77998636,-0.024614357,6.300377939,-0.371627939
MO,MACON COUNTY SAMARITAN MEMORIAL HOSPITAL,8.66506983,13.748739,6.29475,13.77998636,-0.031247357,6.300377939,-0.005627939
MO,MADISON MEDICAL CENTER,8.66506983,13.748739,6.29475,13.77998636,-0.031247357,6.300377939,-0.005627939
MO,MERCY HOSPITAL AURORA,8.84704302,14.135916,6.29475,13.77998636,0.355929643,6.300377939,-0.005627939
MO,MERCY HOSPITAL CARTHAGE,8.48299559,13.361347,6.29475,13.77998636,-0.418639357,6.300377939,-0.005627939
MO,MERCY HOSPITAL CASSVILLE,8.68095019,13.782527,6.29475,13.77998636,0.002540643,6.300377939,-0.005627939
MO,MERCY HOSPITAL JEFFERSON,8.10113639,13.131199,5.5127796,13.77998636,-0.648787357,6.300377939,-0.787598339
MO,MERCY HOSPITAL JOPLIN,9.095067088,14.572192,6.41753385,13.77998636,0.792205643,6.300377939,0.117155911
MO,MERCY HOSPITAL LEBANON,8.49690424,13.484729,6.1688046,13.77998636,-0.295257357,6.300377939,-0.131573339
MO,MERCY HOSPITAL LINCOLN,8.53785164,13.478062,6.29475,13.77998636,-0.301924357,6.300377939,-0.005627939
MO,MERCY HOSPITAL SPRINGFIELD,8.661112488,13.79428,6.22228825,13.77998636,0.014293643,6.300377939,-0.078089689
MO,MERCY HOSPITAL ST LOUIS,8.307627703,12.454701,7.01119495,13.77998636,-1.325285357,6.300377939,0.710817011
MO,MERCY HOSPITAL WASHINGTON,8.423584165,13.606253,5.7961293,13.77998636,-0.173733357,6.300377939,-0.504248639
MO,MERCY ST FRANCIS HOSPITAL,8.63789302,13.690916,6.29475,13.77998636,-0.089070357,6.300377939,-0.005627939
MO,MISSOURI BAPTIST MEDICAL CENTER,8.026204188,12.637777,5.96128285,13.77998636,-1.142209357,6.300377939,-0.339095089
MO,MISSOURI BAPTIST SULLIVAN HOSPITAL,8.68019725,13.780925,6.29475,13.77998636,0.000938643,6.300377939,-0.005627939
MO,MISSOURI DELTA MEDICAL CENTER,9.04483002,14.685918,6.1212816,13.77998636,0.905931643,6.300377939,-0.179096339
MO,MOBERLY REGIONAL MEDICAL CENTER,8.778319478,14.031641,6.23842345,13.77998636,0.251654643,6.300377939,-0.061954489
MO,MOSAIC LIFE CARE AT ST JOSEPH,8.227348248,13.856167,4.89985645,13.77998636,0.076180643,6.300377939,-1.400521489
MO,NEVADA REGIONAL MEDICAL CENTER,8.730804718,13.910143,6.26582145,13.77998636,0.130156643,6.300377939,-0.034556489
MO,NORTH KANSAS CITY HOSPITAL,8.79309893,13.976942,6.3541034,13.77998636,0.196955643,6.300377939,0.053725461
MO,NORTHEAST REGIONAL MEDICAL CENTER,8.588521813,13.623197,6.24462635,13.77998636,-0.156789357,6.300377939,-0.055751589
MO,NORTHWEST MEDICAL CENTER,8.460877888,13.356445,6.23813925,13.77998636,-0.423541357,6.300377939,-0.062238689
MO,OZARKS MEDICAL CENTER,9.600780603,15.918326,6.05476395,13.77998636,2.138339643,6.300377939,-0.245613989
MO,PARKLAND HEALTH CENTER,8.339633928,13.189371,6.11608445,13.77998636,-0.590615357,6.300377939,-0.184293489
MO,PARKLAND HEALTH CENTER - BONNE TERRE,8.66506983,13.748739,6.29475,13.77998636,-0.031247357,6.300377939,-0.005627939
MO,PEMISCOT COUNTY MEMORIAL HOSPITAL,8.649728603,13.742366,6.25947595,13.77998636,-0.037620357,6.300377939,-0.040901989
MO,PERRY COUNTY MEMORIAL HOSPITAL,8.30745388,12.987854,6.29475,13.77998636,-0.792132357,6.300377939,-0.005627939
MO,PERSHING MEMORIAL HOSPITAL,8.61889233,13.650489,6.29475,13.77998636,-0.129497357,6.300377939,-0.005627939
MO,PHELPS COUNTY REGIONAL MEDICAL CENTER,9.10293712,15.040764,5.8107944,13.77998636,1.260777643,6.300377939,-0.489583539
MO,PIKE COUNTY MEMORIAL HOSPITAL,8.75895844,13.948502,6.29475,13.77998636,0.168515643,6.300377939,-0.005627939
MO,POPLAR BLUFF REGIONAL MEDICAL CENTER,9.61927492,15.111862,7.1905708,13.77998636,1.331875643,6.300377939,0.890192861
MO,PROGRESS WEST HOSPITAL,8.830081138,13.760278,6.75071565,13.77998636,-0.019708357,6.300377939,0.450337711
MO,PUTNAM COUNTY MEMORIAL HOSPITAL,8.66506983,13.748739,6.29475,13.77998636,-0.031247357,6.300377939,-0.005627939
MO,RANKEN JORDAN A PEDIATRIC REHAB,8.66506983,13.748739,6.29475,13.77998636,-0.031247357,6.300377939,-0.005627939
MO,RAY COUNTY MEMORIAL HOSPITAL,8.72033384,13.866322,6.29475,13.77998636,0.086335643,6.300377939,-0.005627939
MO,RESEARCH MEDICAL CENTER,9.07795613,14.936003,5.8800992,13.77998636,1.156016643,6.300377939,-0.420278739
MO,SAINT FRANCIS MEDICAL CENTER,9.33879903,14.416606,7.3228406,13.77998636,0.636619643,6.300377939,1.022462661
MO,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,8.38473454,12.840632,6.71325,13.77998636,-0.939354357,6.300377939,0.412872061
MO,SAINT LUKES NORTH HOSPITAL,7.96496163,12.394679,6.11275,13.77998636,-1.385307357,6.300377939,-0.187627939
MO,SALEM MEMORIAL DISTRICT HOSPITAL,8.51497063,13.429379,6.29475,13.77998636,-0.350607357,6.300377939,-0.005627939
MO,SCOTLAND COUNTY  HOSPITAL,8.66733664,13.753562,6.29475,13.77998636,-0.026424357,6.300377939,-0.005627939
MO,SHRINERS HOSPITALS FOR CHILDREN,8.66506983,13.748739,6.29475,13.77998636,-0.031247357,6.300377939,-0.005627939
MO,SOUTHEAST HEALTH CENTER OF RIPLEY COUNTY,8.63040827,13.674991,6.29475,13.77998636,-0.104995357,6.300377939,-0.005627939
MO,SOUTHEASTHEALTH,9.04578698,14.304338,6.6364232,13.77998636,0.524351643,6.300377939,0.336045261
MO,SOUTHEASTHEALTH CENTER OF STODDARD COUNTY,8.89184013,14.231229,6.29475,13.77998636,0.451242643,6.300377939,-0.005627939
MO,SSM HEALTH DEPAUL HOSPITAL ST LOUIS,8.59868495,13.148585,6.911,13.77998636,-0.631401357,6.300377939,0.610622061
MO,SSM HEALTH SAINT JOSEPH HOSPITAL-LAKE SAINT LOUIS,9.14542359,15.062497,5.903,13.77998636,1.282510643,6.300377939,-0.397377939
MO,SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,9.40887439,14.391887,7.55625,13.77998636,0.611900643,6.300377939,1.255872061
MO,SSM HEALTH ST CLARE HOSPITAL - FENTON,8.4024603,13.46199,5.9295,13.77998636,-0.317996357,6.300377939,-0.370877939
MO,SSM HEALTH ST FRANCIS HOSPITAL - MARYVILLE,8.83368408,14.157014,6.22825,13.77998636,0.377027643,6.300377939,-0.072127939
MO,SSM HEALTH ST JOSEPH HOSPITAL-ST CHARLES,8.8832646,14.57918,5.803,13.77998636,0.799193643,6.300377939,-0.497377939
MO,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,8.252009393,12.870495,6.29393355,13.77998636,-0.909491357,6.300377939,-0.006444389
MO,SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY,8.50112002,12.807516,7.09025,13.77998636,-0.972470357,6.300377939,0.789872061
MO,SSM HEALTH ST. MARY'S HOSPITAL-AUDRAIN,8.68257039,13.946076,6.0797562,13.77998636,0.166089643,6.300377939,-0.220621739
MO,ST ALEXIUS HOSPITAL,8.662564255,13.842474,6.1617185,13.77998636,0.062487643,6.300377939,-0.138659439
MO,ST ANTHONY'S MEDICAL CENTER,8.617853248,13.880643,5.98271725,13.77998636,0.100656643,6.300377939,-0.317660689
MO,ST JOSEPH MEDICAL CENTER,8.213707355,13.071499,5.9145795,13.77998636,-0.708487357,6.300377939,-0.385798439
MO,ST LOUIS CHILDRENS HOSPITAL,8.66506983,13.748739,6.29475,13.77998636,-0.031247357,6.300377939,-0.005627939
MO,ST LUKES HOSPITAL,7.417230163,11.842645,5.28910575,13.77998636,-1.937341357,6.300377939,-1.011272189
MO,ST LUKES HOSPITAL OF KANSAS CITY,7.70075307,11.823528,6.1248426,13.77998636,-1.956458357,6.300377939,-0.175535339
MO,ST MARY'S MEDICAL CENTER,8.124445883,12.746675,6.09573895,13.77998636,-1.033311357,6.300377939,-0.204638989
MO,STE GENEVIEVE COUNTY MEMORIAL HOSPITAL,8.6703954,13.76007,6.29475,13.77998636,-0.019916357,6.300377939,-0.005627939
MO,SULLIVAN COUNTY MEMORIAL HOSPITAL,8.88170458,14.209664,6.29475,13.77998636,0.429677643,6.300377939,-0.005627939
MO,TEXAS COUNTY MEMORIAL HOSPITAL,8.930103668,14.347185,6.24836205,13.77998636,0.567198643,6.300377939,-0.052015889
MO,TRUMAN MEDICAL CENTER HOSPITAL HILL,8.905740935,13.800164,6.9133253,13.77998636,0.020177643,6.300377939,0.612947361
MO,TRUMAN MEDICAL CENTER LAKEWOOD,8.538915735,13.559252,6.1887637,13.77998636,-0.220734357,6.300377939,-0.111614239
MO,TWIN RIVERS REGIONAL MEDICAL CENTER,8.993127283,14.499572,6.22379555,13.77998636,0.719585643,6.300377939,-0.076582389
MO,UNIVERSITY OF MISSOURI HEALTH CARE,8.97073521,14.475793,6.19175,13.77998636,0.695806643,6.300377939,-0.108627939
MO,WASHINGTON COUNTY MEMORIAL HOSPITAL,9.00496631,14.471923,6.29475,13.77998636,0.691936643,6.300377939,-0.005627939
MO,WESTERN MISSOURI MEDICAL CENTER,8.897770573,14.18917,6.36817335,13.77998636,0.409183643,6.300377939,0.067795411
MO,WRIGHT MEMORIAL HOSPITAL,8.93028895,14.313035,6.29475,13.77998636,0.533048643,6.300377939,-0.005627939
MP,COMMONWEALTH HEALTH CENTER,10.28077379,17.186407,6.29475,17.186407,0,6.29475,0
MS,ALLIANCE HEALTH CENTER,8.66506983,13.748739,6.29475,14.00174503,-0.253006032,6.410491407,-0.115741407
MS,ALLIANCE HEALTHCARE SYSTEM,8.73031147,13.887551,6.29475,14.00174503,-0.114194032,6.410491407,-0.115741407
MS,ANDERSON REGIONAL MEDICAL CTR,9.134828618,14.137265,7.11518305,14.00174503,0.135519968,6.410491407,0.704691643
MS,ANDERSON RMC SOUTH,8.66506983,13.748739,6.29475,14.00174503,-0.253006032,6.410491407,-0.115741407
MS,BAPTIST MEDICAL CENTER - ATTALA,9.0280701,14.52108,6.29475,14.00174503,0.519334968,6.410491407,-0.115741407
MS,BAPTIST MEDICAL CENTER YAZOO,8.61244346,13.636768,6.29475,14.00174503,-0.364977032,6.410491407,-0.115741407
MS,BAPTIST MEDICAL CENTER-LEAKE,8.93135538,14.315304,6.29475,14.00174503,0.313558968,6.410491407,-0.115741407
MS,BAPTIST MEM HOSP/ GOLDEN TRIANGLE INC,9.310530903,15.240601,6.13556695,14.00174503,1.238855968,6.410491407,-0.274924457
MS,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,9.32715037,15.157421,6.29475,14.00174503,1.155675968,6.410491407,-0.115741407
MS,BAPTIST MEMORIAL HOSPITAL DESOTO,8.552145408,12.553014,7.57779665,14.00174503,-1.448731032,6.410491407,1.167305243
MS,BAPTIST MEMORIAL HOSPITAL NORTH MS,8.33128226,13.694128,5.414406,14.00174503,-0.307617032,6.410491407,-0.996085407
MS,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,9.064510625,14.711888,6.1426379,14.00174503,0.710142968,6.410491407,-0.267853507
MS,BEACHAM MEMORIAL HOSPITAL,8.03586109,12.409997,6.29475,14.00174503,-1.591748032,6.410491407,-0.115741407
MS,BMH-CALHOUN,8.82685511,14.092963,6.29475,14.00174503,0.091217968,6.410491407,-0.115741407
MS,BOLIVAR MEDICAL CENTER,8.912070505,14.40246,6.1226123,14.00174503,0.400714968,6.410491407,-0.287879107
MS,CHOCTAW HEALTH CENTER,8.66506983,13.748739,6.29475,14.00174503,-0.253006032,6.410491407,-0.115741407
MS,CHOCTAW REGIONAL MEDICAL CENTER,8.71706217,13.859361,6.29475,14.00174503,-0.142384032,6.410491407,-0.115741407
MS,CLAIBORNE COUNTY HOSPITAL,8.43190753,13.252649,6.29475,14.00174503,-0.749096032,6.410491407,-0.115741407
MS,CLAY COUNTY MEDICAL CENTER,8.46804992,13.345186,6.27375,14.00174503,-0.656559032,6.410491407,-0.136741407
MS,COPIAH COUNTY MEDICAL CENTER,8.86687984,14.178122,6.29475,14.00174503,0.176376968,6.410491407,-0.115741407
MS,COVINGTON COUNTY HOSPITAL CAH,9.05522717,14.578861,6.29475,14.00174503,0.577115968,6.410491407,-0.115741407
MS,DELTA REGIONAL MEDICAL CENTER,9.179584963,14.720516,6.45983555,14.00174503,0.718770968,6.410491407,0.049344143
MS,FIELD HEALTH SYSTEM,9.21062233,14.909489,6.29475,14.00174503,0.907743968,6.410491407,-0.115741407
MS,FORREST GENERAL HOSPITAL,9.872983308,15.525134,7.36048665,14.00174503,1.523388968,6.410491407,0.949995243
MS,FRANKLIN COUNTY MEMORIAL HOSPITAL,8.87303919,14.191227,6.29475,14.00174503,0.189481968,6.410491407,-0.115741407
MS,GARDEN PARK MEDICAL CENTER,8.940405778,14.149428,6.54335605,14.00174503,0.147682968,6.410491407,0.132864643
MS,GEORGE REGIONAL HEALTH SYSTEM,8.940208158,14.352124,6.27059965,14.00174503,0.350378968,6.410491407,-0.139891757
MS,GILMORE MEMORIAL HOSPITAL,8.45959364,13.436662,6.12675,14.00174503,-0.565083032,6.410491407,-0.283741407
MS,GREENE COUNTY HOSPITAL CAH,8.66506983,13.748739,6.29475,14.00174503,-0.253006032,6.410491407,-0.115741407
MS,GREENWOOD LEFLORE HOSPITAL,9.197313875,14.826057,6.3687631,14.00174503,0.824311968,6.410491407,-0.041728307
MS,H C WATKINS MEMORIAL HOSPITAL INC,8.61453449,13.641217,6.29475,14.00174503,-0.360528032,6.410491407,-0.115741407
MS,HANCOCK MEDICAL CENTER,8.330141555,13.101586,6.2068461,14.00174503,-0.900159032,6.410491407,-0.203645307
MS,HIGHLAND COMMUNITY  HOSPITAL,9.332584578,15.229317,6.21373025,14.00174503,1.227571968,6.410491407,-0.196761157
MS,HOLMES COUNTY HOSPITAL AND CLINICS,8.82468935,14.088355,6.29475,14.00174503,0.086609968,6.410491407,-0.115741407
MS,JASPER GENERAL HOSPITAL,8.66506983,13.748739,6.29475,14.00174503,-0.253006032,6.410491407,-0.115741407
MS,JEFFERSON COUNTY HOSPITAL,8.66506983,13.748739,6.29475,14.00174503,-0.253006032,6.410491407,-0.115741407
MS,JEFFERSON DAVIS COMMUNITY HOSPITAL CAH,8.71706217,13.859361,6.29475,14.00174503,-0.142384032,6.410491407,-0.115741407
MS,JOHN C STENNIS MEMORIAL HOSPITAL,8.63040827,13.674991,6.29475,14.00174503,-0.326754032,6.410491407,-0.115741407
MS,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,9.246763985,14.941903,6.3544845,14.00174503,0.940157968,6.410491407,-0.056006907
MS,LACKEY MEMORIAL HOSPITAL,8.72054017,13.866761,6.29475,14.00174503,-0.134984032,6.410491407,-0.115741407
MS,LAIRD HOSPITAL INC,8.48935704,13.374882,6.29475,14.00174503,-0.626863032,6.410491407,-0.115741407
MS,LAWRENCE COUNTY HOSPITAL CAH,8.73679794,13.901352,6.29475,14.00174503,-0.100393032,6.410491407,-0.115741407
MS,MAGEE GENERAL HOSPITAL,8.89691989,14.242037,6.29475,14.00174503,0.240291968,6.410491407,-0.115741407
MS,MAGNOLIA REGIONAL HEALTH CENTER,10.27836596,16.120591,7.7191091,14.00174503,2.118845968,6.410491407,1.308617693
MS,MARION GENERAL HOSPITAL,8.495473293,13.516911,6.12150035,14.00174503,-0.484834032,6.410491407,-0.288991057
