,Hospital Name,City,State,ZIP Code,County Name,Phone Number,MortalityRanked,PatientRanked,PSIRanked,SpendingRanked,TotalRanking,TotalRankingReranked
1914,MARLBOROUGH HOSPITAL,MARLBOROUGH,MA,1752,MIDDLESEX,5084815000,4.26367976123,4.24388252656,6.51228279986,7.32944321688,3.30866665213,4.71726321285
1915,METROWEST MEDICAL CENTER,FRAMINGHAM,MA,1701,MIDDLESEX,5083831000,5.00318661689,5.09645601111,6.40208016915,6.18767999142,3.45527500585,5.09502844041
1916,MOUNT AUBURN HOSPITAL,CAMBRIDGE,MA,2138,MIDDLESEX,6174923500,6.01077966639,6.12851865031,5.61522734366,7.08172338493,3.80449881494,5.99487219669
1917,NASHOBA VALLEY MEDICAL CENTER,AYER,MA,1432,MIDDLESEX,9787849000,4.88242523163,5.12637087022,6.44728909484,6.88602471772,3.48660529786,5.17575709325
1918,NEWTON-WELLESLEY HOSPITAL,NEWTON,MA,2462,MIDDLESEX,6172436000,6.64605685802,6.47253953004,6.71146658608,7.71025615855,4.27001692552,7.19437106914
1919,WINCHESTER HOSPITAL,WINCHESTER,MA,1890,MIDDLESEX,7817299000,6.51169777613,6.11356122075,6.71180897622,7.2627840621,4.17493641869,6.94937746278
1920,NANTUCKET COTTAGE HOSPITAL,NANTUCKET,MA,2554,NANTUCKET,5082281200,4.33938560276,6.95117727575,6.14113188689,9.89874827412,3.53831421148,5.30899526848
1921,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,NEEDHAM,MA,2494,NORFOLK,7814533002,5.35874960703,5.42551946129,6.62909154624,7.07001299287,3.71089613386,5.75368649873
1922,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC,MILTON,MA,2186,NORFOLK,6176964600,6.05816314589,5.41056203174,5.30384700768,6.7297360237,3.74036183323,5.82961066229
1923,NORWOOD HOSPITAL,NORWOOD,MA,2062,NORFOLK,5087721000,4.337524847,4.82722227915,7.0113802091,6.00616891473,3.27889574046,4.64055260984
1924,SOUTH SHORE HOSPITAL,SOUTH WEYMOUTH,MA,2190,NORFOLK,7813408000,5.14097778886,5.81441262968,6.24017662712,7.17855931923,3.58174909682,5.42091378421
1925,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH,PLYMOUTH,MA,2360,PLYMOUTH,5087462000,5.13155635993,5.38064717263,6.57941812165,7.21301489586,3.63254784281,5.55180673371
1926,GOOD SAMARITAN MEDICAL CENTER,BROCKTON,MA,2301,PLYMOUTH,5084273000,5.60117666651,4.27379738567,5.8229708834,5.6021603888,3.53410292133,5.29814405201
1927,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,BROCKTON,MA,2302,PLYMOUTH,5089417000,4.26373915637,5.11141344067,4.73292151766,6.42819342826,2.95165975411,3.79736479882
1928,BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,MA,2215,SUFFOLK,6176677000,5.64093165847,5.20115801799,7.24222501307,6.63470168817,3.8651532927,6.15116037545
1929,BOSTON CHILDREN'S HOSPITAL,BOSTON,MA,2115,SUFFOLK,6177356000,4.3078148403,4.57294597674,6.32627180298,7.37763598419,3.30213493398,4.70043295775
1930,BOSTON MEDICAL CENTER CORPORATION-,BOSTON,MA,2118,SUFFOLK,6176388000,5.23204179907,4.81226484959,4.90103507695,6.16943880379,3.31411481657,4.73130147895
1931,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,BOSTON,MA,2130,SUFFOLK,6179837000,6.9243616956,6.18834836852,6.98223005238,8.32032254488,4.47600239819,7.72513310953
1932,BRIGHAM AND WOMEN'S HOSPITAL,BOSTON,MA,2115,SUFFOLK,6177325500,6.87809648483,6.12851865031,7.73665651744,7.24949727111,4.46473438654,7.69609886367
1933,CARNEY HOSPITAL,BOSTON,MA,2124,SUFFOLK,6175062000,5.46668051804,4.24388252656,6.08647030789,6.47818779435,3.61079451988,5.49575502331
1934,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,BRIGHTON,MA,2135,SUFFOLK,6172543800,4.3078148403,4.57294597674,6.32627180298,7.37763598419,3.30213493398,4.70043295775
1935,MASSACHUSETTS EYE AND EAR INFIRMARY -,BOSTON,MA,2114,SUFFOLK,6175237900,4.56651368651,5.88919977745,7.72071859205,7.37763598419,3.60831401967,5.48936352716
1936,MASSACHUSETTS GENERAL HOSPITAL,BOSTON,MA,2114,SUFFOLK,6177262000,5.7489602134,6.06868893209,7.2542288086,7.07496738951,3.95149114027,6.37362680253
1937,NEW ENGLAND BAPTIST HOSPITAL,BOSTON,MA,2120,SUFFOLK,6177545800,5.60237715609,7.02596442352,7.92056030441,6.98173465279,3.98714894447,6.46550614078
1938,"SHRINERS' HOSPITAL FOR CHILDREN - BOSTON, THE",BOSTON,MA,2114,SUFFOLK,6177223000,4.3078148403,4.57294597674,6.32627180298,7.37763598419,3.30213493398,4.70043295775
1939,ST ELIZABETH'S MEDICAL CENTER,BRIGHTON,MA,2135,SUFFOLK,6177893000,5.95987146847,4.48320139942,7.37061460245,5.86677020929,3.92722101198,6.31109004863
1940,TUFTS MEDICAL CENTER,BOSTON,MA,2111,SUFFOLK,6176365000,5.5943945724,5.66483833415,5.98081945199,6.44057941986,3.63907882443,5.56863509101
1941,ADCARE HOSPITAL OF WORCESTER INC,WORCESTER,MA,1605,WORCESTER,5087999000,4.3078148403,4.57294597674,6.23211367498,7.37763598419,3.28801121478,4.66404042034
1942,ATHOL MEMORIAL HOSPITAL,ATHOL,MA,1331,WORCESTER,9782493511,4.16841945466,5.38064717263,6.32627180298,7.62580621584,3.27467868753,4.62968654442
1943,CLINTON HOSPITAL ASSOCIATION,CLINTON,MA,1510,WORCESTER,9783683000,4.59626405382,8.02811220361,6.10947086913,8.43067047002,3.48308669756,5.16669072827
1944,HARRINGTON MEMORIAL HOSPITAL-1,SOUTHBRIDGE,MA,1550,WORCESTER,5087659771,4.6156759986,5.64988090459,6.53984184946,6.97295185875,3.40914996277,4.97617820471
1945,"HEALTHALLIANCE HOSPITALS, INC",LEOMINSTER,MA,1453,WORCESTER,9784662000,5.2887824765,5.42551946129,6.17614967073,7.21211409647,3.63092728894,5.54763105829
1946,HEYWOOD HOSPITAL -,GARDNER,MA,1440,WORCESTER,9786323420,5.04581280097,5.20115801799,6.17660619092,6.44373221772,3.46304395077,5.11504665338
1947,MILFORD REGIONAL MEDICAL CENTER,MILFORD,MA,1757,WORCESTER,5084731190,5.03235280559,5.33577488397,5.89505407841,5.65778475106,3.33716888896,4.7907048259
1948,ST VINCENT HOSPITAL,WORCESTER,MA,1608,WORCESTER,5083635000,3.45907083542,4.93192428602,6.32294776536,6.27212993413,2.8728067215,3.59418446801
1949,UMASS MEMORIAL MEDICAL CENTER INC,WORCESTER,MA,1655,WORCESTER,5083341000,4.34109759826,4.94688171558,4.90103507695,6.56218733736,3.01928559463,3.97161606338
1950,WESTERN MARYLAND REGIONAL MEDICAL CENTER,CUMBERLAND,MD,21502,ALLEGANY,2409648001,4.29277705291,6.27253054553,3.46200094799,7.09318151235,2.83840968827,3.5055537539
1951,ANNE ARUNDEL MEDICAL CENTER,ANNAPOLIS,MD,21401,ANNE ARUNDEL,4434811307,2.79914185241,6.81099800946,7.164493804,7.61699635701,2.88605190095,3.62831327516
1952,UNIVERSITY OF MD BALTO WASHINGTON  MEDICAL CENTER,GLEN BURNIE,MD,21061,ANNE ARUNDEL,4105951967,3.13722403468,5.47978677919,5.21934855818,7.74220747207,2.73358204394,3.23544473274
1953,GREATER BALTIMORE MEDICAL CENTER,BALTIMORE,MD,21204,BALTIMORE,4438492000,4.61781716256,6.06312653178,6.09002654645,6.85514527382,3.33069994531,4.77403632162
1954,LEVINDALE HEBREW GERIATRIC CENTER AND HOSPITAL,BALTIMORE,MD,21215,BALTIMORE,4106012400,4.96980406521,4.49259642866,6.04446180355,6.59413865088,3.42975966007,5.02928313901
1955,MEDSTAR FRANKLIN SQUARE MEDICAL CENTER,BALTIMORE,MD,21237,BALTIMORE,4437777850,5.13507445778,4.68704301285,7.59317297422,6.33110522932,3.69773939073,5.71978556514
1956,NORTHWEST HOSPITAL CENTER,RANDALLSTOWN,MD,21133,BALTIMORE,4105215995,5.25177644476,5.76397794071,6.6694715088,6.65133941208,3.63497083431,5.55805004737
1957,UNIVERSITY OF MARYLAND ST JOSEPH MEDICAL CENTER,TOWSON,MD,21204,BALTIMORE,4103371000,6.49114000351,6.87082772767,7.29417239157,8.03046327607,4.33134968766,7.35240698085
1958,BON SECOURS HOSPITAL,BALTIMORE,MD,21223,BALTIMORE CITY,4103623000,5.30610764517,3.34087435303,6.49171060377,7.35936773177,3.69948373068,5.72428019973
1959,JOHNS HOPKINS BAYVIEW MEDICAL CENTER,BALTIMORE,MD,21224,BALTIMORE CITY,4105500123,5.80800767597,5.33021248366,7.56572805467,8.08338524017,4.12120061071,6.81091659601
1960,"JOHNS HOPKINS HOSPITAL, THE",BALTIMORE,MD,21287,BALTIMORE CITY,4109559540,7.20748221411,6.66142371392,5.76186909355,8.28066030635,4.39515222496,7.51680675352
1961,KENNEDY KRIEGER INSTITUTE,BALTIMORE,MD,21205,BALTIMORE CITY,4439239301,4.96980406521,5.36012734276,6.32627180298,6.59413865088,3.47203115999,5.13820396364
1962,MEDSTAR GOOD SAMARITAN HOSPITAL,BALTIMORE,MD,21239,BALTIMORE CITY,4434443902,5.28335541302,4.71695787196,7.79371289393,6.86978326388,3.83729354036,6.07937424992
1963,MEDSTAR HARBOR HOSPITAL,BALTIMORE,MD,21225,BALTIMORE CITY,4103503201,5.45532253919,5.49474420874,5.92537045623,6.89545604647,3.62409712528,5.53003179968
1964,MEDSTAR UNION MEMORIAL HOSPITAL,BALTIMORE,MD,21218,BALTIMORE CITY,4105542227,5.13920174905,6.13791367955,7.1222858272,6.941847215,3.68972825147,5.6991432909
1965,MERCY MEDICAL CENTER INC,BALTIMORE,MD,21202,BALTIMORE CITY,4103329237,4.33971657126,6.75116829124,6.93662980832,7.03688155054,3.37157634053,4.8793623849
1966,MOUNT WASHINGTON PEDIATRIC HOSPITAL,BALTIMORE,MD,21209,BALTIMORE CITY,4105785050,4.96980406521,5.36012734276,6.32627180298,6.59413865088,3.47203115999,5.13820396364
1967,SAINT AGNES HOSPITAL,BALTIMORE,MD,21229,BALTIMORE CITY,4103682101,4.76748929528,5.07593618125,2.38668107185,6.93148802203,2.83895944871,3.50697031968
1968,SINAI HOSPITAL OF BALTIMORE,BALTIMORE,MD,21215,BALTIMORE CITY,4106015131,6.14095255747,6.12295624999,6.78896566805,6.84793887871,4.00599594713,6.514069146
1969,UNIV OF MD REHABILITATION &  ORTHOPAEDIC INSTITUTE,BALTIMORE,MD,21207,BALTIMORE CITY,4104486701,4.96980406521,5.36012734276,6.32627180298,6.59413865088,3.47203115999,5.13820396364
1970,UNIVERSITY OF MARYLAND MEDICAL CENTER,BALTIMORE,MD,21201,BALTIMORE CITY,4103288667,1.74130721114,5.47978677919,5.62216048891,6.56125947319,2.15244022483,1.73801865864
1971,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,BALTIMORE,MD,21201,BALTIMORE CITY,4102258996,6.32183098271,5.00114903348,6.42068814685,7.28234938402,4.06202477894,6.65843843918
1972,CALVERTHEALTH MEDICAL CENTER,PRINCE FREDERICK,MD,20678,CALVERT,4105358239,6.3830847362,5.74902051116,6.15924306321,6.96729479773,4.01427271533,6.53539586541
1973,CARROLL HOSPITAL CENTER,WESTMINSTER,MD,21157,CARROLL,4108483000,2.7089458021,5.62936107473,6.83140190495,7.12425909126,2.75299087066,3.28545538804
1974,UNION HOSPITAL OF CECIL COUNTY,ELKTON,MD,21921,CECIL,4103927009,5.22278213409,5.80885022937,6.51641640219,5.73725323172,3.50973108378,5.23534522423
1975,UNIVERSITY OF MD CHARLES REGIONAL  MEDICAL CENTER,LA PLATA,MD,20646,CHARLES,3016094265,5.38316973478,4.76183016062,6.29102298635,6.92675882523,3.65501798102,5.60970545953
1976,FREDERICK MEMORIAL HOSPITAL,FREDERICK,MD,21701,FREDERICK,2405663300,5.84906572717,6.49689198883,6.92398822723,6.83172448971,3.91517033074,6.28003910083
1977,GARRETT COUNTY MEMORIAL HOSPITAL,OAKLAND,MD,21550,GARRETT,3015334173,3.35251965669,6.30244540464,6.80321178333,7.4830024479,3.02597688355,3.98885748393
1978,UNIVERSITY OF M D UPPER CHESAPEAKE MEDICAL CENTER,BEL AIR,MD,21014,HARFORD,4436433303,4.4128228657,5.68919079294,6.42778435036,7.5039460337,3.36937083056,4.87367945516
1979,UNIVERSITY OF MARYLAND HARFORD MEMORIAL HOSPITAL,HAVRE DE GRACE,MD,21078,HARFORD,4436433303,2.83326430212,4.61225586509,6.36064902858,6.81145650346,2.69771711793,3.14303170447
1980,HOWARD COUNTY GENERAL HOSPITAL,COLUMBIA,MD,21044,HOWARD,4107407890,6.27309016552,5.79389279982,6.33983707882,6.18337412953,3.92172178685,6.29692021465
1981,UNIVERSITY OF MD SHORE MEDICAL CTR AT CHESTERTOWN,CHESTERTOWN,MD,21620,KENT,4107787668,3.90039396035,4.88148959705,6.04857719878,7.41994649068,3.11192896402,4.2103299063
1982,ADVENTIST HEALTHCARE SHADY GROVE MEDICAL CENTER,ROCKVILLE,MD,20850,MONTGOMERY,2408266517,6.50183734683,5.24046790633,6.62301386612,5.39877786133,3.97151887111,6.42523218591
1983,ADVENTIST HEALTHCARE WASHINGTON ADVENTIST HOSPITAL,TAKOMA PARK,MD,20912,MONTGOMERY,3018915651,5.98244789234,5.0908936108,5.35341779579,5.10646845962,3.55707747496,5.35734250325
1984,HOLY CROSS GERMANTOWN HOSPITAL,GERMANTOWN,MD,20876,MONTGOMERY,3015576020,5.79573465111,5.03106389258,6.22152450123,7.42963008411,3.84959217776,6.11106410551
1985,HOLY CROSS HOSPITAL,SILVER SPRING,MD,20910,MONTGOMERY,3017547000,6.12125202812,5.07593618125,5.35361920175,6.11401257658,3.70991364847,5.75115493208
1986,MEDSTAR MONTGOMERY MEDICAL CENTER,OLNEY,MD,20832,MONTGOMERY,3017748882,5.87939285924,4.80670244928,6.33255289641,5.95434588445,3.75008984512,5.85467679619
1987,SUBURBAN HOSPITAL,BETHESDA,MD,20814,MONTGOMERY,3018962576,5.38731483618,6.18278596821,6.88970893193,7.29856377302,3.78355578066,5.94090835417
1988,DOCTORS'  COMMUNITY HOSPITAL,LANHAM,MD,20706,PRINCE GEORGES,3015528085,7.48048737049,5.01610646303,5.99409688514,5.57240694354,4.26153799106,7.17252342864
1989,FORT WASHINGTON HOSPITAL,FORT WASHINGTON,MD,20744,PRINCE GEORGES,3012927000,6.67039801129,4.55242614687,5.87798634611,6.77497412821,4.06059461897,6.65475335102
1990,LAUREL REGIONAL MEDICAL CENTER,LAUREL,MD,20707,PRINCE GEORGES,3017254300,5.97090590796,3.32591692348,5.87021878938,5.48412860343,3.66803539424,5.64324738222
1991,MEDSTAR SOUTHERN MARYLAND HOSPITAL CENTER,CLINTON,MD,20735,PRINCE GEORGES,3018688000,6.18173863227,4.34302213312,6.12427898762,6.85852327152,3.9226461624,6.29930204986
1992,PRINCE GEORGES  HOSPITAL CENTER,CHEVERLY,MD,20785,PRINCE GEORGES,3016182000,6.02764166528,2.5481305867,5.41164426038,7.20037663963,3.7921499275,5.963052862
1993,MEDSTAR SAINT MARY'S HOSPITAL,LEONARDTOWN,MD,20650,SAINT MARYS,3014756001,5.3743675262,5.91355223624,6.84676918011,8.37344264341,3.87974746368,6.1887651243
1994,EDWARD MCCREADY MEMORIAL HOSPITAL,CRISFIELD,MD,21817,SOMERSET,4107269496,5.29407303775,7.4092951916,6.15924306321,8.88014229968,3.7971780786,5.97600888121
1995,UNIVERSITY OF MD SHORE MEDICAL CENTER AT EASTON,EASTON,MD,21601,TALBOT,4108221000,4.15588137435,5.55457392696,7.3525532674,8.06717085117,3.46805559061,5.12796012805
1996,MERITUS MEDICAL CENTER,HAGERSTOWN,MD,21742,WASHINGTON,2403139500,5.18685263307,5.36012734276,8.25722186909,7.35306213605,3.91895923137,6.2898019477
1997,PENINSULA REGIONAL MEDICAL CENTER,SALISBURY,MD,21801,WICOMICO,4105437111,7.460935707,5.80885022937,8.3846782775,7.79828223403,4.83538085515,8.65114231112
1998,ATLANTIC GENERAL HOSPITAL,BERLIN,MD,21811,WORCESTER,4106419600,4.5709283056,5.82380765892,4.90089215928,5.89466792493,3.03869873098,4.02163782331
1999,CENTRAL MAINE MEDICAL CENTER,LEWISTON,ME,4240,ANDROSCOGGIN,2077950111,4.3404592378,4.40645014446,4.39453387701,6.89443867795,2.97629616352,3.86084534799
2000,ST MARYS REGIONAL MEDICAL CENTER,LEWISTON,ME,4240,ANDROSCOGGIN,2077778100,4.54312917663,5.07953447437,6.49178762141,7.25858683095,3.40330026754,4.96110531568
2001,AROOSTOOK MEDICAL CENTER,PRESQUE ISLE,ME,4769,AROOSTOOK,2077684000,6.45714591898,5.40859792455,6.37528098398,7.86482481951,4.16420434916,6.92172417711
2002,CARY MEDICAL CENTER,CARIBOU,ME,4736,AROOSTOOK,2074983111,4.1330287684,5.72270394517,6.43480987381,6.71045040278,3.1861523095,4.40158093862
2003,HOULTON REGIONAL HOSPITAL,HOULTON,ME,4730,AROOSTOOK,2075322900,5.53097069841,4.43636500357,6.32627180298,7.75222489608,3.79827727196,5.97884116884
2004,NORTHERN MAINE MEDICAL CENTER,FORT KENT,ME,4743,AROOSTOOK,2078343195,5.43126138951,6.60519228883,6.24553526109,6.38638782262,3.61219209249,5.49935614372
2005,BRIDGTON HOSPITAL,BRIDGTON,ME,4009,CUMBERLAND,2076476000,5.53009006642,5.94706538847,6.32627180298,7.37051115502,3.75977566086,5.87963420341
2006,MAINE MEDICAL CENTER,PORTLAND,ME,4102,CUMBERLAND,2076620111,4.47859692918,4.5859392991,7.52657119026,6.63883685136,3.47234321212,5.13900802726
2007,MERCY HOSPITAL,PORTLAND,ME,4101,CUMBERLAND,2078793000,5.44675520377,5.93210795892,7.72977638225,6.65640243945,3.8676399027,6.15756761465
2008,MID COAST HOSPITAL,BRUNSWICK,ME,4011,CUMBERLAND,2077290181,4.64099714061,4.22696098982,6.55278006126,7.50090186657,3.47338112358,5.14168241005
2009,FRANKLIN MEMORIAL HOSPITAL,FARMINGTON,ME,4938,FRANKLIN,2077786031,4.3677262029,4.95987503794,6.67692669831,7.58084781233,3.39752111207,4.94621418616
2010,BLUE HILL MEMORIAL HOSPITAL,BLUE HILL,ME,4614,HANCOCK,2073742836,4.47020089351,6.93425573901,6.32627180298,6.37512783026,3.26277888854,4.59902437437
2011,MAINE COAST MEMORIAL HOSPITAL,ELLSWORTH,ME,4605,HANCOCK,2076675311,6.45886245266,5.18423648124,6.95966039248,7.64187697093,4.23021017571,7.09180115741
2012,MOUNT DESERT ISLAND HOSPITAL,BAR HARBOR,ME,4609,HANCOCK,2072885081,5.68395780466,5.70774651562,6.32627180298,4.27806685266,3.50823163246,5.23148159329
2013,INLAND HOSPITAL,WATERVILLE,ME,4901,KENNEBEC,2078613012,5.03144898955,6.27612883865,6.39231992865,7.36443075914,3.58208443629,5.42177785226
2014,MAINEGENERAL MEDICAL CENTER,AUGUSTA,ME,4330,KENNEBEC,2078721000,4.83058320838,5.75261880428,6.27381265863,7.04329577699,3.45687017964,5.09913871909
2015,PENOBSCOT BAY MEDICAL CENTER,ROCKPORT,ME,4856,KNOX,2079218000,5.20712641659,4.67568387642,5.10557749713,7.19823327189,3.43833235798,5.05137237945
2016,ST ANDREWS HOSPITAL,DAMARISCOTTA,ME,4543,LINCOLN,2075631234,6.0492944271,5.28893848812,6.32627180298,6.32648466325,3.85007464694,6.11230728213
2017,RUMFORD  HOSPITAL,RUMFORD,ME,4276,OXFORD,2073691000,4.98872418988,5.87227824071,6.32627180298,7.43176551347,3.562888893,5.3723167636
2018,STEPHENS MEMORIAL HOSPITAL,NORWAY,ME,4268,OXFORD,2077435933,4.5241401309,5.70774651562,6.32627180298,7.17909128487,3.36340244802,4.85830074493
2019,EASTERN MAINE MEDICAL CENTER,BANGOR,ME,4401,PENOBSCOT,2079737000,3.77264656586,3.56883408946,7.38811801613,7.36893475609,3.25985364023,4.59148689737
2020,MILLINOCKET REGIONAL HOSPITAL,MILLINOCKET,ME,4462,PENOBSCOT,2077235161,5.32442765143,7.06887260499,6.32627180298,6.530290525,3.59863019223,5.46441124318
2021,PENOBSCOT VALLEY HOSPITAL,LINCOLN,ME,4457,PENOBSCOT,2077943321,5.55943813063,4.25687584892,6.32627180298,8.33414130114,3.86714419955,6.15629033809
2022,ST JOSEPH HOSPITAL,BANGOR,ME,4401,PENOBSCOT,2072621000,5.0980516815,5.58808707919,6.31833009051,7.60899779324,3.62041867346,5.52055354586
2023,CHARLES A DEAN MEMORIAL HOSPITAL,GREENVILLE,ME,4441,PISCATAQUIS,2076955200,5.41407155325,7.00904288678,6.32627180298,6.19744515079,3.59896211799,5.46526651512
2024,MAYO REGIONAL HOSPITAL,DOVER FOXCROFT,ME,4426,PISCATAQUIS,2075644251,5.988821196,4.40645014446,6.32627180298,5.28898896688,3.72364761563,5.7865431968
2025,REDINGTON FAIRVIEW GENERAL HOSPITAL,SKOWHEGAN,ME,4976,SOMERSET,2074745121,5.7888797212,6.35091598642,6.32627180298,6.8230503264,3.80207569854,5.9886285612
2026,SEBASTICOOK VALLEY HEALTH,PITTSFIELD,ME,4967,SOMERSET,2074875141,4.88774399903,5.73766137472,6.32627180298,7.92157518101,3.57400228818,5.40095260975
2027,WALDO COUNTY GENERAL HOSPITAL,BELFAST,ME,4915,WALDO,2073382500,5.53173095624,5.34876820633,6.32627180298,4.9496127971,3.51830115875,5.25742770614
2028,CALAIS REGIONAL HOSPITAL,CALAIS,ME,4619,WASHINGTON,2074547521,6.39241673801,6.41074570463,6.32627180298,6.69468641348,4.01556568855,6.53872746493
2029,DOWN EAST COMMUNITY HOSPITAL,MACHIAS,ME,4654,WASHINGTON,2072553356,4.69242109057,5.8423633816,6.32627180298,8.32175530954,3.54077421037,5.31533393892
2030,SOUTHERN MAINE HEALTH CARE,BIDDEFORD,ME,4005,YORK,2072837000,4.33146180313,3.06028148464,4.46144765224,7.23854404454,3.01736972846,3.9666794578
2031,YORK HOSPITAL,YORK,ME,3909,YORK,2073634321,7.12883682106,5.40859792455,6.21935248559,6.47466616273,4.25368329701,7.1522842662
2032,MUNISING MEMORIAL HOSPITAL,MUNISING,MI,49862,ALGER,9063874110,4.77865284133,6.46251716451,6.32627180298,8.70629819214,3.61156540516,5.49774136068
2033,ALLEGAN GENERAL HOSPITAL,ALLEGAN,MI,49010,ALLEGAN,2696864101,4.97835040007,6.83645290335,6.32627180298,7.25308357805,3.54113052828,5.31625206203
2034,MIDMICHIGAN MEDICAL CENTER - ALPENA,ALPENA,MI,49707,ALPENA,9893567390,4.68962416648,5.340709948,6.61866231569,6.08970116725,3.36037852651,4.85050901705
2035,SAINT MARY'S STANDISH COMMUNITY HOSPITAL,STANDISH,MI,48658,ARENAC,5178464521,5.32836782717,6.02875170746,6.32627180298,7.68208928702,3.71528763434,5.7650020625
2036,BARAGA COUNTY MEMORIAL HOSPITAL,L' ANSE,MI,49946,BARAGA,9065243300,4.82513627239,6.14841114389,6.32627180298,7.91809872683,3.55017674527,5.33956141743
2037,SPECTRUM HEALTH PENNOCK,HASTINGS,MI,49058,BARRY,2699453451,5.1680950964,5.69968825728,6.17729456966,7.95458110208,3.66008795681,5.62276924825
2038,MCLAREN BAY REGION,BAY CITY,MI,48708,BAY,9898943000,4.93791057509,4.56292361121,6.42264731666,6.08226957229,3.42334052039,5.01274296445
2039,PAUL OLIVER MEMORIAL HOSPITAL,FRANKFORT,MI,49635,BENZIE,2313522200,5.07067104302,4.20394530193,6.32627180298,6.374578974,3.48790030898,5.17909394384
2040,LAKELAND HOSPITAL WATERVLIET,WATERVLIET,MI,49098,BERRIEN,2694633111,5.23681332821,6.92619748067,6.71437714396,7.27425236369,3.69838680604,5.72145375789
2041,"LAKELAND HOSPITAL, ST JOSEPH",ST JOSEPH,MI,49085,BERRIEN,2699838300,4.3216742139,5.26592280023,6.53695862907,7.36928669922,3.3381002945,4.79310477525
2042,COMMUNITY HEALTH CENTER OF BRANCH COUNTY,COLDWATER,MI,49036,BRANCH,5172795400,3.76471407089,5.07147621603,6.97764159482,7.53458338709,3.21187235452,4.46785368784
2043,BRONSON BATTLE CREEK HOSPITAL,BATTLE CREEK,MI,49017,CALHOUN,2699668000,4.90405956147,4.77232762496,6.82821850912,6.33089020364,3.49634413228,5.20085111354
2044,OAKLAWN HOSPITAL,MARSHALL,MI,49068,CALHOUN,2697814271,6.22357785175,5.65481596862,7.22173891131,6.75043751903,4.09214628301,6.73605241238
2045,BORGESS-LEE MEMORIAL HOSPITAL,DOWAGIAC,MI,49047,CASS,2697828681,5.16915399807,6.94115491023,6.32627180298,7.92665632103,3.68003915183,5.67417742203
2046,MUNSON HEALTHCARE CHARLEVOIX HOSPITAL,CHARLEVOIX,MI,49720,CHARLEVOIX,2315474024,3.62911131929,6.76166575559,6.32627180298,7.78928441431,3.08878595661,4.1506974008
2047,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,SAULT SAINTE MARIE,MI,49783,CHIPPEWA,9066354460,4.39395152626,5.95396455969,6.57901219464,7.66272210016,3.40085586156,4.9548068234
2048,MIDMICHIGAN MEDICAL CENTER-CLARE,CLARE,MI,48617,CLARE,9898025000,4.16894996275,5.9838794188,6.74740772228,7.06278970714,3.28174636509,4.64789780425
2049,SPARROW CLINTON HOSPITAL,SAINT JOHNS,MI,48879,CLINTON,9892246881,4.6079781254,6.47747459407,6.32627180298,7.52039579671,3.42897214714,5.02725395722
2050,MUNSON HEALTHCARE GRAYLING HOSPITAL,GRAYLING,MI,49738,CRAWFORD,9893485461,5.38781026188,5.71464568684,5.90875328251,6.87902663178,3.59464450376,5.45414133376
2051,ST FRANCIS HOSPITAL,ESCANABA,MI,49829,DELTA,9067863311,4.59823380594,6.34285772809,7.24896899783,8.09510580676,3.62119360758,5.52255031586
2052,DICKINSON COUNTY MEMORIAL HOSPITAL,IRON MOUNTAIN,MI,49801,DICKINSON,9067741313,4.71433728646,5.41549709577,6.34945638885,6.56239564659,3.37653450541,4.89213807085
2053,EATON RAPIDS MEDICAL CENTER,EATON RAPIDS,MI,48827,EATON,5176632671,4.8710674606,6.85141033291,6.32627180298,7.7368128499,3.54927235316,5.33723107346
2054,HAYES GREEN BEACH MEMORIAL HOSPITAL,CHARLOTTE,MI,48813,EATON,5175431050,5.27889193681,5.47532681398,6.32627180298,8.35656282939,3.76418152969,5.89098679008
2055,MCLAREN - NORTHERN MICHIGAN,PETOSKEY,MI,49770,EMMET,2314874000,7.15818668841,5.52019910264,7.7471130855,7.82936998711,4.62932396969,8.12019626164
2056,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,GRAND BLANC,MI,48439,GENESEE,8106065000,5.39129360871,4.32360473836,3.70535188083,6.83871585914,3.2614094713,4.59549580182
2057,HURLEY MEDICAL CENTER,FLINT,MI,48503,GENESEE,8102579000,4.8529893819,3.72530755621,1.67607264974,6.57230443987,2.72851235966,3.22238169515
2058,MCLAREN FLINT,FLINT,MI,48532,GENESEE,8103422000,5.10714184021,4.06932843595,3.82333549534,5.31659009162,3.02033752354,3.9743265649
2059,MIDMICHIGAN MEDICAL CENTER-GLADWIN,GLADWIN,MI,48624,GLADWIN,9894269286,5.19471555591,6.04370913701,6.32627180298,8.05434463441,3.70239356735,5.73177796561
2060,ASPIRUS IRONWOOD HOSPITAL,IRONWOOD,MI,49938,GOGEBIC,9069322525,4.66820427271,5.77447540505,6.32627180298,7.5379613848,3.45331351119,5.08997426406
