,Hospital Name,City,State,ZIP Code,County Name,Phone Number,MortalityRanked,PatientRanked,PSIRanked,SpendingRanked,TotalRanking,TotalRankingReranked
2414,CLAIBORNE COUNTY HOSPITAL,PORT GIBSON,MS,39150,CLAIBORNE,6014375141,6.09579179082,6.25640029944,6.32627180298,6.81735611052,6.26274841535,6.35674672192
2415,H C WATKINS MEMORIAL HOSPITAL INC,QUITMAN,MS,39355,CLARKE,6017766925,5.68549753257,6.12178343346,6.32627180298,7.12655550077,6.08932668278,6.0092078838
2416,CLAY COUNTY MEDICAL CENTER,WEST POINT,MS,39773,CLAY,6624952300,6.01459340097,6.24144286988,6.64260188525,8.15954719975,6.40835860433,6.64855095632
2417,MERIT HEALTH NORTHWEST MISSISSIPPI,CLARKSDALE,MS,38614,COAHOMA,6626273211,5.48194525992,4.91023163962,6.57546656346,8.56760932293,5.74014725414,5.30944891395
2418,COPIAH COUNTY MEDICAL CENTER,HAZLEHURST,MS,39083,COPIAH,6015747000,5.11857221002,4.56621075989,6.32627180298,7.61501396941,5.3422357811,4.51203045335
2419,COVINGTON COUNTY HOSPITAL CAH,COLLINS,MS,39428,COVINGTON,6017656711,4.69542642664,3.90808385953,6.32627180298,7.73504548799,4.94876167656,3.72350452234
2420,BAPTIST MEMORIAL HOSPITAL DESOTO,SOUTHAVEN,MS,38671,DESOTO,6627724000,5.82566239282,4.26706216882,4.75021828882,6.69237019531,5.16654147347,4.15993735268
2421,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL,OLIVE BRANCH,MS,38654,DESOTO,6629329000,5.27657463656,6.22648544033,6.69407453647,7.9438057461,6.11213928391,6.05492455825
2422,FORREST GENERAL HOSPITAL,HATTIESBURG,MS,39404,FORREST,6012887000,2.85823520432,4.92518906917,4.70384120853,5.19569201034,4.14392948487,2.11061298533
2423,MERIT HEALTH WESLEY,HATTIESBURG,MS,39402,FORREST,6012688000,5.54214593612,5.02989107605,7.68924826546,5.96767708665,5.71466882805,5.25838990035
2424,FRANKLIN COUNTY MEMORIAL HOSPITAL,MEADVILLE,MS,39653,FRANKLIN,6013845801,5.10473446154,4.04270072551,6.32627180298,5.53822097798,4.93305106339,3.6920203008
2425,GEORGE REGIONAL HEALTH SYSTEM,LUCEDALE,MS,39452,GEORGE,6019473161,4.95383099308,6.39101716542,6.6992976645,7.48214605955,6.00742731507,5.84508075464
2426,GREENE COUNTY HOSPITAL CAH,LEAKESVILLE,MS,39451,GREENE,6013944135,5.57196358423,7.46795209327,6.32627180298,6.33430243821,6.47233939333,6.77676907953
2427,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA,GRENADA,MS,38901,GRENADA,6622277000,5.17238856265,3.44440354337,6.43056168492,5.59654773841,4.75553606634,3.33627852085
2428,HANCOCK MEDICAL CENTER,BAY SAINT LOUIS,MS,39521,HANCOCK,2284678600,6.32442175449,5.74784769462,7.71244351914,7.99875450882,6.48384302217,6.79982246355
2429,GARDEN PARK MEDICAL CENTER,GULFPORT,MS,39503,HARRISON,2285757000,4.95338701508,5.10467822381,5.87528543841,6.09266300213,5.26233358056,4.35190566662
2430,MEMORIAL HOSPITAL AT GULFPORT,GULFPORT,MS,39502,HARRISON,2288674000,3.68748612757,5.59827339908,6.30657617264,5.24681237566,4.95282748596,3.7316524439
2431,MERIT HEALTH BILOXI,BILOXI,MS,39530,HARRISON,2284361104,6.18267515242,3.65380755712,4.89419669993,6.61647784679,5.08445830574,3.99544188652
2432,MERIT HEALTH CENTRAL,JACKSON,MS,39204,HINDS,6013761000,5.91283902882,4.11748787328,7.37882125104,3.96992924186,5.26518870013,4.357627354
2433,MISSISSIPPI BAPTIST MEDICAL CENTER,JACKSON,MS,39202,HINDS,6019681000,6.43805678409,6.01708142658,5.31001274249,7.05066315225,6.1722450556,6.17537710908
2434,MISSISSIPPI METHODIST REHAB CTR,JACKSON,MS,39216,HINDS,6019812611,5.57196358423,4.04270072551,6.32627180298,6.33430243821,5.18787013042,4.20268018858
2435,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,JACKSON,MS,39216,HINDS,6012002000,5.79098983906,5.77776255372,6.33127525752,7.5629928047,6.04427271639,5.91891929712
2436,UNIVERSITY OF MISSISSIPPI MED CENTER,JACKSON,MS,39216,HINDS,6019844100,2.76087615702,4.71578505542,3.01286357746,6.09356380152,3.86503387144,1.55170346449
2437,HOLMES COUNTY HOSPITAL AND CLINICS,LEXINGTON,MS,39095,HOLMES,6628341321,5.21335841136,5.41878424444,6.32627180298,7.45782447604,5.68177671398,5.19247378396
2438,SINGING RIVER HOSPITAL,PASCAGOULA,MS,39581,JACKSON,2288095000,4.93381712135,4.61108304855,5.60676429185,5.38598588125,4.95895079562,3.74392361599
2439,JASPER GENERAL HOSPITAL,BAY SPRINGS,MS,39422,JASPER,6017642101,5.57196358423,4.04270072551,6.51007004651,6.33430243821,5.21543986695,4.25793020863
2440,JEFFERSON COUNTY HOSPITAL,FAYETTE,MS,39069,JEFFERSON,6017863401,5.57196358423,4.04270072551,6.51458154013,6.33430243821,5.216116591,4.25928637019
2441,JEFFERSON DAVIS COMMUNITY HOSPITAL CAH,PRENTISS,MS,39474,JEFFERSON DAVIS,6017924276,5.45515630356,4.04270072551,6.32627180298,8.09626604268,5.32026376062,4.46799831067
2442,SOUTH CENTRAL REG MED CTR,LAUREL,MS,39440,JONES,6014264000,5.38626180157,4.59612561899,6.11409249154,6.40456479054,5.3009656355,4.42932468031
2443,JOHN C STENNIS MEMORIAL HOSPITAL,DE KALB,MS,39328,KEMPER,7694861000,5.64983510468,4.99997621694,6.32627180298,7.20064625051,5.6626846411,5.15421308431
2444,BAPTIST MEMORIAL HOSPITAL NORTH MS,OXFORD,MS,38655,LAFAYETTE,6622328100,6.32185901834,5.62818825819,7.8380537062,5.63348051335,6.22032383596,6.27172745237
2445,ALLIANCE HEALTH CENTER,MERIDIAN,MS,39301,LAUDERDALE,6014836211,5.57196358423,4.04270072551,6.5227317682,6.33430243821,5.2173391252,4.26173634064
2446,ANDERSON REGIONAL MEDICAL CTR,MERIDIAN,MS,39301,LAUDERDALE,6015536000,4.51659184023,5.35895452622,5.10277943119,6.09964419739,5.07871122184,3.9839246745
2447,ANDERSON RMC SOUTH,MERIDIAN,MS,39301,LAUDERDALE,6014843590,5.57196358423,5.43374167399,6.50833124168,6.33430243821,5.73681940191,5.30277986572
2448,RUSH FOUNDATION HOSPITAL,MERIDIAN,MS,39301,LAUDERDALE,6014830011,3.45542113636,4.49142361212,5.04047113904,2.34781474225,3.97091892576,1.76389814281
2449,LAWRENCE COUNTY HOSPITAL CAH,MONTICELLO,MS,39654,LAWRENCE,6015874051,5.41081743315,8.33548300738,6.32627180298,7.1276815,6.81657158564,7.46661373967
2450,BAPTIST MEDICAL CENTER-LEAKE,CARTHAGE,MS,39051,LEAKE,6012671422,4.97371986259,7.54273924104,6.32627180298,8.0863572494,6.45124865925,6.73450304337
2451,NORTH MISSISSIPPI MEDICAL CENTER,TUPELO,MS,38801,LEE,6623773000,3.30331442621,5.47861396265,6.87629322686,5.9593446923,4.92060159908,3.6670714533
2452,GREENWOOD LEFLORE HOSPITAL,GREENWOOD,MS,38930,LEFLORE,6624597000,4.37621091083,4.04270072551,5.71839019139,4.55657484389,4.47050787673,2.76507925772
2453,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,BROOKHAVEN,MS,39601,LINCOLN,6018336011,4.26511506713,6.95939948845,5.5341708684,7.71545310128,5.81086389873,5.45116575725
2454,BAPTIST MEM HOSP/ GOLDEN TRIANGLE INC,COLUMBUS,MS,39701,LOWNDES,6622441500,4.12185472859,5.52348625131,6.04000866395,5.29027594617,5.05203176167,3.93045877694
2455,MERIT HEALTH MADISON,CANTON,MS,39046,MADISON,6018554000,5.60876455664,5.20938023069,6.57546656346,7.44994248139,5.78811852791,5.40558381297
2456,MARION GENERAL HOSPITAL,COLUMBIA,MS,39429,MARION,6017366303,5.95298337209,4.23714730971,6.03451028109,8.19760597393,5.54623614523,4.92084916643
2457,ALLIANCE HEALTHCARE SYSTEM,HOLLY SPRINGS,MS,38635,MARSHALL,6622521212,5.42539009754,6.07691114479,6.5405494826,8.18476958264,6.11292234653,6.05649382335
2458,GILMORE MEMORIAL HOSPITAL,AMORY,MS,38821,MONROE,6622566002,6.03359148937,6.21152801078,6.84400785062,7.98276531967,6.41679752211,6.66546262961
2459,PIONEER COMMUNITY HOSPITAL OF ABERDEEN,ABERDEEN,MS,39730,MONROE,6623692455,5.5644159134,4.04270072551,6.32627180298,6.72457377346,5.22406688739,4.27521884146
2460,TYLER HOLMES MEMORIAL HOSPITAL CAH,WINONA,MS,38967,MONTGOMERY,6622834114,5.11572335497,6.15169829256,6.32627180298,6.13815337127,5.7880392254,5.40542488998
2461,CHOCTAW HEALTH CENTER,PHILADELPHIA,MS,39350,NESHOBA,6016562211,5.57196358423,4.04270072551,6.51413844701,6.33430243821,5.21605012703,4.25915317575
2462,LAIRD HOSPITAL INC,UNION,MS,39365,NESHOBA,6017748214,5.96672429667,8.64958902801,6.32627180298,7.39319211989,7.16937747919,8.17364018044
2463,NESHOBA COUNTY GENERAL HOSPITAL,PHILADELPHIA,MS,39350,NESHOBA,6016631200,5.38837187652,6.77991033381,6.56493974501,9.26910684706,6.47475747533,6.78161493936
2464,NOXUBEE GENERAL CRITICAL ACCESS HOSP,MACON,MS,39341,NOXUBEE,6627264231,5.57196358423,4.04270072551,6.32627180298,6.33430243821,5.18787013042,4.20268018858
2465,OCH REGIONAL MEDICAL CENTER,STARKVILLE,MS,39759,OKTIBBEHA,6623234320,5.06400195189,5.76280512417,6.37490650315,6.4119963855,5.65748826755,5.14379950118
2466,PANOLA MEDICAL CENTER,BATESVILLE,MS,38606,PANOLA,6625635611,5.71201997183,5.32903966712,6.64260188525,7.92601495817,5.92938914321,5.68869149952
2467,HIGHLAND COMMUNITY  HOSPITAL,PICAYUNE,MS,39466,PEARL RIVER,6013589400,4.07230839531,4.98501878739,6.72198940327,7.92669055771,5.19746515977,4.22190872069
2468,PEARL RIVER COUNTY HOSPITAL,POPLARVILLE,MS,39470,PEARL RIVER,6017954543,5.57196358423,4.04270072551,6.32627180298,6.33430243821,5.18787013042,4.20268018858
2469,PERRY COUNTY GENERAL HOSP,RICHTON,MS,39476,PERRY,6017886316,5.66930298479,4.04270072551,6.32627180298,7.46345447223,5.33728760903,4.50211426841
2470,BEACHAM MEMORIAL HOSPITAL,MAGNOLIA,MS,39652,PIKE,6017832353,5.41292218359,5.55340111042,6.54316776015,8.01091530057,5.89493792934,5.61965093197
2471,SOUTHWEST MS REGIONAL MEDICAL CENTER,MCCOMB,MS,39649,PIKE,6012495500,4.24621594817,4.83544449185,5.7863647047,6.53968469888,4.9275458406,3.68098778082
2472,PONTOTOC HEALTH SERVICE CAH,PONTOTOC,MS,38863,PONTOTOC,6624895510,5.50815683371,7.30342036819,6.32627180298,7.71207510357,6.52448973151,6.88127886427
2473,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,BOONEVILLE,MS,38829,PRENTISS,6627205000,4.08451702067,6.69016575649,6.56566480648,8.13139721884,5.83849548429,5.50653972335
2474,QUITMAN COUNTY HOSPITAL CAH,MARKS,MS,38646,QUITMAN,6623268031,5.57196358423,4.04270072551,6.32627180298,6.33430243821,5.18787013042,4.20268018858
2475,MERIT HEALTH RANKIN,BRANDON,MS,39042,RANKIN,6018252811,6.20460140172,4.10253044373,7.5153610685,7.97443292532,5.78992189485,5.40919777786
2476,MERIT HEALTH RIVER OAKS,FLOWOOD,MS,39232,RANKIN,6019321030,5.0030424557,4.89527421006,7.2616029792,5.80620879618,5.38173007616,4.59117740461
2477,MERIT HEALTH WOMEN'S HOSPITAL,FLOWOOD,MS,39232,RANKIN,6019321000,5.57196358423,6.21152801078,6.55768913025,6.33430243821,6.03589296149,5.90212618682
2478,WHITFIELD MEDICAL SURGICAL HOSPITAL,WHITFIELD,MS,39193,RANKIN,6013518023,5.57196358423,4.04270072551,6.51214452795,6.33430243821,5.21575103917,4.25855380078
2479,LACKEY MEMORIAL HOSPITAL,FOREST,MS,39074,SCOTT,6014694151,5.44734254249,5.64314568774,6.32627180298,7.61253677109,5.86912753389,5.56792664857
2480,SCOTT REGIONAL HOSPITAL CAH,MORTON,MS,39117,SCOTT,6017326301,5.98897239744,4.94014649872,6.32627180298,7.94448134564,5.84180849107,5.51317902115
2481,SHARKEY ISSAQUENA COMMUNITY HOSPITAL,ROLLING FORK,MS,39159,SHARKEY,6628734395,4.76641550186,6.51067660185,6.53119081875,8.41064502941,6.04965266464,5.92970076572
2482,MAGEE GENERAL HOSPITAL,MAGEE,MS,39111,SIMPSON,6018495070,5.05108348857,6.98931434756,6.553358902,8.5860757104,6.35676059489,6.54514804375
2483,SIMPSON GENERAL HOSPITAL CAH,MENDENHALL,MS,39114,SIMPSON,6018472221,4.81811937004,5.79271998328,6.32627180298,7.79112024995,5.70711755293,5.24325707161
2484,PATIENTS CHOICE MEDICAL CENTER,RALEIGH,MS,39153,SMITH,6017829997,5.57196358423,4.04270072551,6.32627180298,6.33430243821,5.18787013042,4.20268018858
2485,STONE COUNTY HOSPITAL,WIGGINS,MS,39577,STONE,6019286600,5.53977194454,3.05551037498,6.32627180298,6.21607251841,4.79377889211,3.4129175155
2486,NORTH SUNFLOWER MEDICAL CENTER CAH,RULEVILLE,MS,38771,SUNFLOWER,6627562711,5.70709519053,6.7499954747,6.32627180298,4.99999334309,6.12034910422,6.07137711797
2487,SOUTH SUNFLOWER COUNTY HOSPITAL,INDIANOLA,MS,38751,SUNFLOWER,6628875235,6.2076975203,4.92518906917,5.85126442027,8.18724678096,5.87124681219,5.57217370287
2488,TALLAHATCHIE CRITICAL ACCESS HOSPITAL,CHARLESTON,MS,38921,TALLAHATCHIE,6626475535,5.06579870131,6.46580431319,6.32627180298,6.44397476381,5.91768937726,5.66524505482
2489,NORTH OAK REGIONAL MEDICAL CENTER,SENATOBIA,MS,38668,TATE,6625623100,5.96397364159,5.58331596953,6.63042353788,8.39195344209,6.16399247906,6.15883886546
2490,TIPPAH COUNTY HOSPITAL,RIPLEY,MS,38663,TIPPAH,6628379221,4.92840955162,5.47861396265,6.32627180298,7.09998191879,5.56157278018,4.95158393196
2491,TISHOMINGO HEALTH SERVICES INC,IUKA,MS,38852,TISHOMINGO,6624236051,5.73923297862,8.21582357095,6.54120740876,7.42742249667,6.95706956707,7.74817306042
2492,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,NEW ALBANY,MS,38652,UNION,6625387631,4.67456998636,6.21152801078,7.18128899375,7.49228005267,5.90870810326,5.64724649439
2493,WALTHALL COUNTY GENERAL HOSPITAL CAH,TYLERTOWN,MS,39667,WALTHALL,6018762122,5.51028661156,5.56835853997,6.32627180298,7.18713425967,5.82214612824,5.47377545486
2494,MERIT HEALTH RIVER REGION,VICKSBURG,MS,39183,WARREN,6018835000,4.29047658549,4.14740273239,3.64622491674,5.37359988965,4.24849847068,2.32017024955
2495,DELTA REGIONAL MEDICAL CENTER,GREENVILLE,MS,38704,WASHINGTON,6623783783,4.41604112541,4.23714730971,6.12594187584,4.84820864606,4.64865780915,3.12209345434
2496,WAYNE GENERAL HOSPITAL,WAYNESBORO,MS,39367,WAYNE,6017355151,5.00971253309,5.34399709667,6.62532796696,8.614676091,5.7379079153,5.30496125715
2497,WEBSTER GENERAL HOSPITAL/ SWING BED,EUPORA,MS,39744,WEBSTER,6622586221,6.55493472673,5.2392950898,6.57630575499,7.77805865881,6.18708791032,6.20512233426
2498,FIELD HEALTH SYSTEM,CENTREVILLE,MS,39631,WILKINSON,6018900500,4.34631180572,7.03418663622,6.32627180298,8.15819600066,6.03244728624,5.89522102013
2499,WINSTON MEDICAL CENTER & SWINGBED,LOUISVILLE,MS,39339,WINSTON,6627795124,4.67644109906,6.42093202453,6.52177844663,8.43091301566,5.98287298991,5.7958736483
2500,YALOBUSHA GENERAL HOSPITAL,WATER VALLEY,MS,38965,YALOBUSHA,6624731411,5.3455862551,5.80767741283,6.53425218942,8.87635831348,6.05024753523,5.93089289217
2501,BAPTIST MEDICAL CENTER YAZOO,YAZOO CITY,MS,39194,YAZOO,6627462261,5.69019529243,5.10467822381,6.32627180298,7.04886155347,5.70190449439,5.23281005159
2502,BARRETT HOSPITAL & HEALTHCARE,DILLON,MT,59725,BEAVERHEAD,4066833000,5.4152651567,8.26274012666,6.32627180298,7.64148072487,6.84234082419,7.51825554426
2503,BIG HORN CO MEMORIAL HOSPITAL,HARDIN,MT,59034,BIG HORN,4066652310,5.32201742156,4.59816988604,6.32627180298,6.70352336115,5.33936334691,4.5062740673
2504,P H S INDIAN HOSPITAL CROW / NORTHERN CHEYENNE,CROW AGENCY,MT,59022,BIG HORN,4066382626,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2505,P H S INDIAN HOSPITAL-FT BELKNAP AT HARLEM - CAH,HARLEM,MT,59526,BLAINE,4063533100,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2506,BROADWATER HEALTH CENTER,TOWNSEND,MT,59644,BROADWATER,4062663186,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2507,BEARTOOTH BILLINGS CLINIC,RED LODGE,MT,59068,CARBON,4064462345,5.24806545261,7.14093291014,6.32627180298,8.48305255352,6.44312041183,6.71821395652
2508,DAHL MEMORIAL HEALTHCARE ASSOC,EKALAKA,MT,59324,CARTER,4067758739,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2509,BENEFIS HOSPITALS INC,GREAT FALLS,MT,59405,CASCADE,4064555000,5.8178737789,4.73278675202,6.5026512712,7.08591270175,5.64048665995,5.10972811426
2510,GREAT FALLS CLINIC HOSPITAL,GREAT FALLS,MT,59405,CASCADE,4062168000,5.46533049401,5.46570080015,5.95463235298,6.96002598713,5.68833418697,5.20561502359
2511,BIG SANDY MEDICAL CENTER,BIG SANDY,MT,59520,CHOUTEAU,4063782188,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2512,MISSOURI RIVER MEDICAL CENTER,FORT BENTON,MT,59442,CHOUTEAU,4066223331,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2513,HOLY ROSARY HEALTHCARE,MILES CITY,MT,59301,CUSTER,4062332600,3.33250714373,5.76484939122,6.32627180298,6.27384205263,4.98783367631,3.80180518972
2514,DANIELS MEMORIAL HOSPITAL,SCOBEY,MT,59263,DANIELS,4064872296,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2515,GLENDIVE MEDICAL CENTER,GLENDIVE,MT,59330,DAWSON,4063453306,4.82957730437,4.59816988604,6.32627180298,6.91431041814,5.17577700866,4.17844545501
2516,COMMUNITY HOSPITAL OF ANACONDA,ANACONDA,MT,59711,DEER LODGE,4065638500,4.92525047318,5.79476425032,6.32627180298,6.54610866793,5.62355715855,5.07580122886
2517,FALLON MEDICAL COMPLEX HOSPITAL,BAKER,MT,59313,FALLON,4067783331,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2518,CENTRAL MONTANA MEDICAL CENTER,LEWISTOWN,MT,59457,FERGUS,4065357711,6.27373035204,6.07895541184,6.32627180298,8.08354802453,6.38955273436,6.61086381006
2519,KALISPELL REGIONAL MEDICAL CENTER,KALISPELL,MT,59901,FLATHEAD,4067525111,5.03585566525,5.58536023657,7.07095848367,7.79191422282,5.82279115802,5.47506810081
2520,NORTH VALLEY HOSPITAL,WHITEFISH,MT,59937,FLATHEAD,4068633550,4.62478179449,6.67725259398,6.32627180298,7.29467296013,5.91667096214,5.663204141
2521,THE HEALTHCENTER,KALISPELL,MT,59901,FLATHEAD,4067564720,5.47126949161,6.36314657336,5.80949250081,5.66512686511,5.875842586,5.58138367827
2522,BIG SKY MEDICAL CENTER,BIG SKY,MT,59716,GALLATIN,4069956995,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2523,BOZEMAN HEALTH DEACONESS HOSPITAL,BOZEMAN,MT,59715,GALLATIN,4065855000,5.30595695236,5.86955139809,6.6162308086,7.3903828952,5.92228854223,5.67446182613
2524,GARFIELD COUNTY HEALTH CENTER,JORDAN,MT,59337,GARFIELD,4065572500,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2525,NORTHERN ROCKIES MEDICAL CENTER,CUT BANK,MT,59427,GLACIER,4068732251,4.38902372841,6.24348713693,6.32627180298,7.83560299318,5.71969264427,5.2684576769
2526,P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET,BROWNING,MT,59417,GLACIER,4063386157,5.27767855115,2.36951288256,5.83860908987,7.93829412307,4.53731756343,2.89896651942
2527,GRANITE COUNTY MEDICAL CENTER,PHILIPSBURG,MT,59858,GRANITE,4068593271,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2528,NORTHERN MONTANA HOSPITAL,HAVRE,MT,59501,HILL,4062652211,4.98091122052,3.40157552176,6.1931440107,7.63630112838,4.8360342428,3.49759764911
2529,PROVIDENCE ST JOSEPH MEDICAL CENTER,POLSON,MT,59860,LAKE,4068835377,4.99771888344,6.36314657336,6.32627180298,7.47168004005,5.95643332075,5.74288829425
2530,ST LUKE COMMUNITY HOSPITAL,RONAN,MT,59864,LAKE,4066764441,5.44910824535,6.61742287577,6.32627180298,8.2002015454,6.29391009541,6.41919503173
2531,ST PETER'S HOSPITAL,HELENA,MT,59601,LEWIS AND CLARK,4064422480,4.41368433915,5.88450882765,5.62787802831,7.94167212077,5.50017135387,4.82853487668
2532,LIBERTY MEDICAL CENTER,CHESTER,MT,59522,LIBERTY,4067595181,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2533,CABINET PEAKS MEDICAL CENTER,LIBBY,MT,59923,LINCOLN,4062930100,4.12990251674,5.60031766613,6.32627180298,7.51424281118,5.34919762014,4.52598204646
2534,MADISON VALLEY MEDICAL CENTER,ENNIS,MT,59729,MADISON,4066824222,5.43882470224,8.08325097202,6.32627180298,7.01339835092,6.72105898338,7.27520555613
2535,RUBY VALLEY HOSPITAL,SHERIDAN,MT,59749,MADISON,4068425453,5.51669622269,6.63238030532,6.32627180298,8.24411551561,6.32925602001,6.49002860828
2536,MCCONE COUNTY HEALTH CENTER,CIRCLE,MT,59215,MCCONE,4064853381,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2537,MOUNTAINVIEW MEDICAL CENTER,WHITE SULPHUR SPRING,MT,59645,MEAGHER,4065473321,5.32201742156,6.51272086889,6.32627180298,7.8497905831,6.17194668768,6.17477917687
2538,MINERAL COMMUNITY HOSPITAL,SUPERIOR,MT,59872,MINERAL,4068224841,5.3804210619,5.16655220908,6.32627180298,6.05945179807,5.51000092687,4.84823343653
2539,COMMUNITY MEDICAL CENTER,MISSOULA,MT,59804,MISSOULA,4067284100,5.58289119154,4.8374887589,5.56015191569,6.61276782271,5.40294205104,4.63368640851
2540,ST PATRICK HOSPITAL,MISSOULA,MT,59806,MISSOULA,4065437271,5.79004966769,6.3182742847,7.70015071947,7.85114178219,6.48075826829,6.79364058679
2541,ROUNDUP MEMORIAL HEALTHCARE,ROUNDUP,MT,59072,MUSSELSHELL,4063232301,5.45829258235,4.59816988604,6.32627180298,7.30705895173,5.45082009127,4.72963446661
2542,LIVINGSTON HEALTHCARE,LIVINGSTON,MT,59047,PARK,4062223541,5.00720837948,5.80972167988,6.32627180298,8.77648795446,5.88293833815,5.59560363458
2543,PHILLIPS COUNTY MEDICAL CENTER,MALTA,MT,59538,PHILLIPS,4066541100,5.47776046246,7.52982607854,6.32627180298,7.92973652887,6.61975937621,7.07220015848
2544,PONDERA MEDICAL CENTER,CONRAD,MT,59425,PONDERA,4062713211,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2545,DEER LODGE MEDICAL CENTER,DEER LODGE,MT,59722,POWELL,4068462212,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2546,PRAIRIE COMMUNITY HOSPITAL,TERRY,MT,59349,PRAIRIE,4066355511,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2547,MARCUS DALY MEMORIAL HOSPITAL - CAH,HAMILTON,MT,59840,RAVALLI,4063754408,4.52077324326,5.94433854586,6.32627180298,6.73730333823,5.54708802519,4.92255634214
2548,SIDNEY HEALTH CENTER,SIDNEY,MT,59270,RICHLAND,4064882100,5.75276578329,5.34604136372,6.32627180298,7.49825362203,5.86081881278,5.55127589067
2549,POPLAR COMMUNITY HOSPITAL,POPLAR,MT,59255,ROOSEVELT,4067686100,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2550,ROOSEVELT MEDICAL CENTER,CULBERTSON,MT,59218,ROOSEVELT,4067876401,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2551,TRINITY HOSPITAL,WOLF POINT,MT,59201,ROOSEVELT,4066536500,4.64064161763,5.76484939122,6.32627180298,8.53665011716,5.70466491048,5.23834195228
2552,ROSEBUD HEALTH CARE CENTER,FORSYTH,MT,59327,ROSEBUD,4063462161,5.61403562325,4.59816988604,6.32627180298,7.86060017577,5.56457785401,4.95760612913
2553,CLARK FORK VALLEY HOSPITAL,PLAINS,MT,59859,SANDERS,4068264800,5.40855060175,6.28835942559,6.32627180298,8.27789549269,6.16307157997,6.15699337473
2554,SHERIDAN MEMORIAL HOSPTIAL,PLENTYWOOD,MT,59254,SHERIDAN,4067653700,5.39988894201,5.69006224345,6.32627180298,6.9503423937,5.80270670436,5.43481866043
2555,ST JAMES HEALTHCARE,BUTTE,MT,59701,SILVER BOW,4067232500,5.12196118917,5.37595622282,5.43092313478,6.65105179674,5.41646267939,4.66078187917
2556,STILLWATER BILLINGS CLINIC,COLUMBUS,MT,59019,STILLWATER,4063225316,5.41935682212,6.9614437555,6.32627180298,6.05945179807,6.19768616686,6.2263613434
2557,PIONEER MEDICAL CENTER,BIG TIMBER,MT,59011,SWEET GRASS,4069324603,5.47776046246,4.59816988604,6.32627180298,7.11946747898,5.43936139903,4.70667113597
2558,BENEFIS TETON MEDICAL CENTER,CHOTEAU,MT,59422,TETON,4064665763,5.3804210619,5.01697791354,6.32627180298,6.05945179807,5.45391056604,4.73582780811
2559,MARIAS MEDICAL CENTER,SHELBY,MT,59474,TOOLE,4064343200,5.24414590111,4.59816988604,6.32627180298,7.29287136135,5.36909632676,4.565859248
2560,FRANCES MAHON DEACONESS HOSPITAL,GLASGOW,MT,59230,VALLEY,4062283500,5.18001392918,8.0234212538,6.32627180298,6.6384406053,6.5640730246,6.96060416845
2561,WHEATLAND MEMORIAL HOSPITAL,HARLOWTON,MT,59036,WHEATLAND,4066324351,5.3804210619,4.59816988604,6.32627180298,6.05945179807,5.29685755573,4.42109204852
2562,BILLINGS CLINIC HOSPITAL,BILLINGS,MT,59101,YELLOWSTONE,4066574000,6.07227085533,5.60031766613,7.09593282338,7.02105514573,6.14371613363,6.11820487208
2563,ST VINCENT HEALTHCARE,BILLINGS,MT,59101,YELLOWSTONE,4066577000,2.11543168174,5.79476425032,6.84077831939,7.78020383076,4.77046060551,3.36618744245
2564,ALAMANCE REGIONAL MEDICAL CENTER,BURLINGTON,NC,27216,ALAMANCE,3365387000,3.4779946513,4.63434355964,5.78451485133,6.55205398498,4.5650094553,2.95446133997
